"mmsi","Foreign_EEZ_Percentage","HighSeas"
"367358280",0,0.584428283120928
"367359000",0,0.938272200498295
"367361970",0,0.77776776839899
"367363390",0,0.917195621311495
"367370380",0,1
"367373170",0,0
"367385940",0,0.642139900089341
"367396410",0,0.952214503783018
"367396870",0,0.979078264264911
"367403980",0,0
"367420020",0,0.787486935562997
"367423310",0,0.700455511043944
"367433150",0,0.777991587346328
"367439590",0,0.580327217891567
"367439730",0,0.970189701897019
"367442170",0,0.798777447813929
"367442640",0,0.849484346739386
"367445940",0,0.484835903719381
"367447140",0,0.96682635147957
"367449780",0,0.907528712380409
"367460990",0,0.397617440868251
"367467330",0,0.564988245999848
"367471530",0,0.675372547438043
"367477330",0,0.61873036764656
"367479170",0,0.874034991033152
"367479450",0,0.558770633952084
"367482650",0,0.689275543190125
"367485680",0,0.965294224813263
"367490140",0,0.785830590274931
"367492480",0,0.697447822377593
"367497320",0,0.557443631889628
"367507280",0,0.746885514231154
"367513810",0,0.757795123923847
"367514890",0,0.79476243690558
"367516940",0,0.48409939039937
"367523880",0,0.51964925739611
"367556120",0,0.896338747099768
"367556290",0,0.983652594544515
"367557620",0,0.742717922477855
"367568960",0,0.655915191158227
"367571490",0.00240519649031196,0.996471323570134
"367577170",0,0.945985528847968
"367578510",0,1
"367590390",0,0.654386657747474
"367593450",0,0.939724258995063
"367602730",0,0.394389367615163
"367602740",0,0.521662619547014
"367602750",0,0.459770114942529
"367603420",0,0.968741685230883
"367604540",0,0.79828234793101
"367607880",0,0.774312087643717
"367638270",0,0.85960409915039
"367638280",0,0.764751189067723
"367639430",0,0.717980731215015
"367645140",0,0.945105116678958
"367662540",0,0.885732009925558
"367662660",0.00170618183803557,0.675447815859756
"367667090",0,0.625409071082725
"367667630",0,0.941135047283484
"367681130",0,0.857295621665786
"367682040",0,0.866032506896434
"367692620",0.00217739800937879,0.653299307327743
"367699410",0,0.878931588988825
"367705430",0,0.629560540673096
"367707220",0,0.906078509550908
"367707290",0,0.638062533887583
"367711290",0,0.111888111888112
"367711550",0.00169231647541452,0.491375302781924
"367716130",0,0.836336081130846
"367719270",0,0.668585140064782
"367722830",0.00143094283485423,0.67186961412166
"367732990",0,0.521682413842204
"367733060",0,0.918100513006764
"367743820",0,0.321726796915578
"367750990",0,1
"367754830",0,0.779598168119368
"367755180",0,0.872143125624547
"367755410",0,0.909781684150836
"367756070",0,0.93850389835482
"367756640",0,0.809812969312441
"367758020",0,0.932871048223677
"367761510",0,0.772540887686417
"367762610",0,0.876945334537986
"367762810",0,0.761836187269602
"367776630",0,0.87984868531586
"367780410",0,0.836130586611083
"367789570",0,0.594060881949713
"367798710",0,0.843242782208196
"368001140",0,0.752217716115261
"368001590",0,0.891683751109608
"368012030",0,0.490959974030829
"368012840",0,0.720974286469648
"368013310",0,0.940621216707022
"368013420",0,0.830709304336132
"368014640",0,0.678053658481154
"368017310",0,0.999136892757515
"368017650",0,0.900916953390413
"368018420",0,0.407297593747858
"368025960",0,0.786503544560185
"368026770",0,0.829801948829698
"368027840",0,0.836278922219799
"368030050",0,0.716061464939819
"368042650",0,0.362454177727215
"368059350",0,0
"368063530",0,0.826986965183768
"368070780",0,0.6121236311304
"368086080",0,0.972295049292427
"368113610",0,0
"368144000",0,0.861450364604304
"368492000",0,0.387118430241727
"369059000",0,0
"369060000",0,0
"369188000",0,0
"369189000",0,0
"372702000",0.00732130166886631,0.990700970706984
"412000405",0,1
"412002099",0,1
"412002127",0.00363841399193591,0.996361586008064
"412002275",0.00265116116361238,0.997348838836388
"412002527",0,1
"412002904",0,1
"412005168",0.000300724472593065,0.999699275527407
"412005429",0.00361355961934833,0.996386440380652
"412007967",0,1
"412007968",0,1
"412007969",0,1
"412007970",0,1
"412007971",0,1
"412056335",0.00582484817013975,0.99417515182986
"412200078",0.00195385861231241,0.994893089129723
"412200079",0.00436727362378051,0.995632726376219
"412200115",1,0
"412200116",1,0
"412200417",0.0038762657682663,0.996123734231734
"412200461",1,0
"412201817",0.995683216055552,0.00431678394444845
"412205130",0.00135115572069681,0.998648844279303
"412205520",0.00195180171489337,0.998048198285107
"412209076",0,0.999056475081848
"412209077",0,1
"412209186",0,1
"412209233",0.860255755211894,0.132364476363872
"412209234",0.796586660233989,0.203413339766011
"412270001",0.495742658561217,0.503762301736599
"412270059",0.41257077404455,0.58742922595545
"412300365",0.757588510137796,0.242411489862204
"412302021",0.938822065532974,0.0611779344670261
"412320019",0.00070725634493076,0.995496170561835
"412320021",0.966976872030471,0.0330231279695292
"412320023",0.949118031818374,0.0508819681816264
"412320024",0.874145715809058,0.125854284190942
"412320026",0.878629113330206,0.121370886669794
"412320028",0.0149482760002244,0.985051723999776
"412321680",0.0166208998841135,0.979663173275558
"412324210",0,0.276688996579247
"412326798",0.215680696763771,0.784319303236229
"412326799",0.31324590533407,0.68675409466593
"412326854",0.334225792057117,0.0575635876840696
"412326861",0.0295969773299748,0.192695214105793
"412326873",0.636788946212278,0.363211053787722
"412326875",0.252992129736546,0.747007870263454
"412326876",0.00101220863925085,0.997861333429543
"412326877",0.418879006070874,0.581120993929126
"412326881",0.826907581983724,0.173092418016276
"412326882",0.869042466214591,0.130957533785409
"412326893",0.679374130828227,0.320625869171773
"412326894",0.725178058440565,0.274821941559435
"412326895",0.9954016547134,0.00448511391268134
"412326896",0.960077251366433,0.0399227486335669
"412326901",0.852874881082269,0.14712511891773
"412326902",0.839440055251927,0.160539983791703
"412326903",0.76132009617622,0.23867990382378
"412326904",0.790762830898979,0.209237169101021
"412326905",0.9507270310549,0.0491803278688525
"412326906",0.933569999486995,0.0663212435233161
"412328714",0.00954827515448413,0.990451724845516
"412328715",0.000555885034477264,0.999444114965523
"412328724",0.511812728830724,0.488187271169276
"412328725",0.698867292059716,0.301132707940284
"412328726",0.940961626896939,0.0590383731030607
"412328728",0.427707829801585,0.572292170198415
"412328755",0.717378612084852,0.282373914902921
"412328756",0.799181435716761,0.200818564283239
"412328757",0.931867092577759,0.0681329074222407
"412328758",0.811786408735105,0.188213591264895
"412328759",0.85606586375293,0.143934136247069
"412328761",0.776244947969047,0.223755052030953
"412328792",0.000617218901952519,0.999382781098047
"412328793",0.00308571879041325,0.996914281209587
"412328795",0.00433219956209807,0.994838816287748
"412328796",0.00495485706383231,0.995045142936168
"412328797",0.00935652584251989,0.99064347415748
"412328798",0.000955391947723286,0.999044608052277
"412329405",0,1
"412329416",0.496059821352878,0.503940178647122
"412329417",0.85129391584619,0.148706084153811
"412329418",0.603859158500612,0.396140841499388
"412329422",0.27646298708319,0.72353701291681
"412329423",0.269214317128863,0.730785682871137
"412329424",0.00142403995410677,0.996877460574565
"412329425",0.294474824432175,0.705525175567825
"412329426",0.00758798666128587,0.992412013338714
"412329428",0.00128268075579497,0.998717319244205
"412329429",0,1
"412329431",0,1
"412329433",0,1
"412329459",0.845531199409952,0.154468800590048
"412329461",0.663031301947304,0.336968698052696
"412329557",0.549148013563506,0.450851986436494
"412329588",0.551084649866114,0.448915350133886
"412330102",0.110656995622183,0.889343004377817
"412330103",0.0128005640284061,0.987199435971594
"412330104",0.0209266689770066,0.979073331022993
"412331009",0.649348207672397,0.350651792327603
"412331011",0.599404168788392,0.400595831211608
"412331012",0.925246506292358,0.0747534937076419
"412331013",0.567909801977702,0.432090198022297
"412331026",0,1
"412331027",0,1
"412331029",0,1
"412331031",0.00262605547692634,0.997373944523073
"412331033",0,1
"412331063",0.340984453141987,0.659015546858013
"412331064",0.271741721575709,0.728258278424291
"412331085",0.293005671077505,0.514933837429111
"412331099",0.960090812077588,0.0399091879224122
"412331101",0.922613522828715,0.0773864771712848
"412331102",0.98810805583914,0.0118919441608602
"412331103",0.96208397160002,0.0379160283999799
"412331104",0.96601641867258,0.03398358132742
"412331105",0.943313406266254,0.0566865937337462
"412331163",1,0
"412331164",1,0
"412331499",0.470856600849654,0.529143399150346
"412333792",6.43172566336975e-05,0.999935682743366
"412333794",0.00231965719684189,0.997680342803158
"412333795",1.00526591796695e-05,0.99998994734082
"412336911",0.110348098337395,0.889651901662605
"412336912",0,1
"412336913",0.00356980867799574,0.996430191322004
"412342552",0,0
"412354264",0,0.627027027027027
"412354265",0,0.0940420560747664
"412354266",0.0393541876892028,0.200302724520686
"412354267",0.157462686567164,0
"412371191",0.511526178845256,0.488473821154744
"412371192",0.577432966740871,0.419992025783301
"412371197",0.517370390165687,0.482629609834313
"412371198",0.37976979670746,0.62023020329254
"412371206",0.00160693881948417,0.998393061180516
"412371207",0.00567261204223814,0.994327387957762
"412371208",0,1
"412420195",0,1
"412420236",0.553080954470349,0.446919045529651
"412420237",0.349195675787514,0.650804324212486
"412420239",0.607081209307021,0.392918790692979
"412420433",0.535934583362937,0.463671418329318
"412420434",0.00435684565942879,0.995145117077972
"412420435",0.0388719938403568,0.961128006159643
"412420436",0.491830356506493,0.508069861588243
"412420582",0.00765305224629138,0.992346947753709
"412420583",0,1
"412420584",0.0126495256427884,0.980497908747777
"412420585",1.80221508617865e-05,0.999981977849138
"412420596",0.00106489298394973,0.99893510701605
"412420792",0.00229924229012499,0.997700757709875
"412420793",0.00105663656342139,0.998943363436579
"412420794",0.00177669889795128,0.998223301102049
"412420795",0.00932221844331186,0.990677781556688
"412420796",0.00188986332353643,0.998110136676464
"412420811",0,1
"412420812",0.000236915651738185,0.999763084348262
"412420813",5.88116832081951e-05,0.998249906881502
"412420814",0,1
"412420817",0.393726779653243,0.606273220346757
"412420818",0.364153544287066,0.635846455712934
"412420819",0.408041043827896,0.591958956172104
"412420846",0,0.997458108966855
"412420847",0.00306095397910352,0.996397913085305
"412420848",0.00675264263654765,0.993247357363452
"412420849",0.00151157129492974,0.99848842870507
"412420851",0.00573244384622589,0.991675759733938
"412420852",0.0137969590094349,0.986203040990565
"412420863",0.253191916694991,0.746808083305009
"412420865",0.342066482060302,0.657933517939698
"412420871",0.650996724620082,0.349003275379918
"412420875",0.79682306500082,0.202911304982526
"412420876",0,1
"412420877",0.779026498425674,0.219223207121305
"412420892",0.335518629336753,0.664114483151671
"412420896",0.000388191547454095,0.999611808452546
"412420898",0.339819268483954,0.660180731516046
"412420901",0.00153448048523207,0.998465519514768
"412420902",0.00104859770982608,0.998951402290174
"412420903",0,1
"412420905",0.00105190937712567,0.998948090622874
"412420906",0.318559357859822,0.681440642140178
"412420911",0.317261294397654,0.682738705602346
"412420914",0.297746746144988,0.702253253855012
"412420915",0.283471987471326,0.716528012528674
"412420939",0.0011046799584349,0.998895320041565
"412420942",0,1
"412420943",0.663579398669818,0.336420601330182
"412420944",0.0087251584839427,0.990536844222047
"412420945",0.00210658677835,0.99789341322165
"412420946",0.528015352012536,0.470788148209507
"412421023",0.719333527870007,0.280450904464091
"412421025",0.727806356159099,0.271650555903797
"412421026",0.728879659059741,0.271120340940259
"412421058",0.335509094866209,0.664490905133791
"412421077",1,0
"412421081",1,0
"412421089",0.465102612979938,0.534897387020062
"412421091",0.472993379638143,0.527006620361857
"412421094",0.00290312227477704,0.997096877725223
"412421095",0,1
"412421098",0.00265752953038289,0.997342470469617
"412421099",0,1
"412421134",0.429030623103472,0.570969376896528
"412421136",0.659005321054657,0.340994678945343
"412421156",0.317142571116142,0.682857428883858
"412421185",0,1
"412421186",6.16161440617046e-05,0.999938383855938
"412421187",0.000348307904187302,0.999651692095813
"412421188",0.329530973242836,0.670469026757164
"412421189",0.0005583948010785,0.999441605198922
"412421199",0.331525660752434,0.668474339247566
"412421288",0.324522695663169,0.675477304336832
"412440009",0,0
"412440011",0,1
"412440035",0,0.992899581284132
"412440045",0,0.912353836410213
"412440046",0,1
"412440233",0,1
"412440235",0,0.994780099842454
"412440238",0,1
"412440548",0.0019211261030765,0.980205219358488
"412440551",0,0.979077946931949
"412440552",0.00541469754960977,0.974364042574856
"412440553",0,0.627190810971383
"412440554",0.00312752711010649,0.97448288628857
"412440561",0.876066917036531,0
"412440562",1,0
"412440563",0,1
"412440564",0,1
"412440578",0,0.985109642468602
"412440579",0,1
"412440582",0,1
"412440583",0,1
"412440694",0.00402955003357958,0.970662048001131
"412440801",0,1
"412440805",0,1
"412440806",0,1
"412446789",0,0.750878234624709
"412448556",0,1
"412460003",0.999924131380172,7.58686198284155e-05
"412460004",1,0
"412460005",0.996484126746003,0
"412460007",0.986210834045759,0.000209243792932342
"412460009",1,0
"412460029",0.000335573966963681,0.999664426033036
"412460043",0,1
"412460052",0.997399332297924,0.00018673796109474
"412460053",0.996012117188148,0.00102498132625114
"412460054",1,0
"412460055",1,0
"412460073",0.963170826775344,0.0368291732246557
"412460074",1,0
"412460075",0.970498490293834,0.0295015097061659
"412460083",0.742683619832362,0.257316380167637
"412460084",0.956581643876854,0.043418356123146
"412460111",0.999898492615338,0.000101507384662234
"412460112",1,0
"412460113",0.998415369006319,0.00158463099368062
"412460114",1,0
"412460115",0.941725474292666,0.0582745257073337
"412460278",0.94900185663264,0.05099814336736
"412460281",1,0
"412460282",1,0
"412460283",0.999453885592488,0
"412460284",0.996176833763981,0
"412460285",0.999605771505164,0
"412460286",1,0
"412460287",1,0
"412460288",0.999473385815479,0
"412460289",1,0
"412460296",0.895640277970239,0.104359722029761
"412460297",0.710044977511245,0.289955022488756
"412460299",0,1
"412463406",0.989550418130245,0
"412463901",0.00199446542483973,0.99800553457516
"412463903",0.0057101232988665,0.994289876701133
"412463904",0,1
"412463905",0,1
"412464117",0.986673322981467,0.0133266770185329
"412464153",1,0
"412465075",1,0
"412465076",1,0
"412465078",1,0
"412467334",0.991293348749867,0.00870665125013325
"412467335",1,0
"412468636",1,0
"412468637",1,0
"412470420",0.927446027188655,0.072553972811345
"412474535",1,0
"412475079",0.939787135102304,0.0602128648976958
"412475113",0.953666266248669,0.0463337337513307
"412475114",0.926373834067203,0.0736261659327973
"412482984",0,0
"412483615",0.517818685634618,0.482181314365382
"412484402",0,1
"412499942",0.666309271580935,0.333690728419065
"412499943",0.613926401038836,0.386073598961164
"412499944",0.782900810043618,0.217099189956382
"412500156",0.908221440293828,0.0917785597061716
"412500157",0.872302921729871,0.127697078270129
"412500244",0.915877464244299,0.0841225357557016
"412500245",0.925463386139792,0.074536613860208
"412549002",0.854169485911183,0.145830514088817
"412549003",0.813174241608365,0.186825758391635
"412549004",0.779928469080365,0.220071530919635
"412549005",0.722863405315848,0.277136594684151
"412549008",0.918689633799907,0.081310366200093
"412549009",0.855558773524695,0.144441226475305
"412549011",0.776062649067485,0.223937350932515
"412549034",0,1
"412549055",0.324950235918608,0.665327337068711
"412549089",0,0.00138043036946813
"412549102",0.174936921783011,0.825063078216989
"412549103",0.0140761930708804,0.98592380692912
"412549104",0.00480736354062667,0.995192636459373
"412549105",0.00467355898597932,0.994431979964073
"412658750",0.997957007383065,0.0020429926169348
"412658760",1,0
"412674190",0.106608259117129,0.893391740882871
"412676430",0,1
"412676580",0,1
"412678036",0,1
"412678050",0,0.890981295758496
"412679030",0.969324322917209,0.030675677082791
"412679040",0.940879498996046,0.0591205010039539
"412679050",0.954920979913708,0.0450790200862919
"412679210",0.424049655480602,0.575950344519398
"412679230",0.00043606656914967,0.99956393343085
"412685210",0,1
"412685220",0,1
"412687110",0.957161114547507,0.0428388854524931
"412687140",0.916460296423381,0.0835397035766187
"412687150",0.894904601379581,0.105095398620419
"412687160",0.899012398325115,0.100987601674885
"412689320",0.0108933090832106,0.972381804709528
"412689520",0.939533690945737,0.0604663090542628
"412689530",0.985314597475793,0.0146854025242072
"412691230",0,0.983562324706217
"412691520",0.965566714490674,0.0344332855093257
"412691530",1,0
"412691540",0.999800194593092,0.000199805406908055
"412691550",1,0
"412691770",0,1
"412693340",0,1
"412694580",1,0
"412694610",1,0
"412694640",0,1
"412694830",0,1
"412694840",0.000967347603509137,0.999032652396491
"412695120",0.0102975187584374,0.986615318605649
"412695430",0.000728843371290564,0.99927115662871
"412695550",0.437258473008736,0.562741526991264
"412695560",0.596303018019678,0.403505054599501
"412695570",0.506682161533992,0
"412695580",0.728505288427813,0.271494711572187
"412695590",0.533899046980798,0.466100953019202
"412695610",1,0
"412695620",0.708396435811758,0.291603564188242
"412695630",0.702805646368939,0.297194353631061
"412695640",0.636459639627747,0.363540360372253
"412695650",0.652443622834734,0.347484830085354
"412695760",0.000944895089974587,0.999055104910025
"412695770",0,1
"412696740",0.0026870736924144,0.997312926307586
"412698170",1,0
"412699440",0.982975438554498,0.017024561445502
"412699450",1,0
"412699460",1,0
"412699470",0.982581385099797,0.0174186149002034
"412699520",1,0
"412699530",1,0
"412699540",1,0
"412699550",0.998147565498054,0.00185243450194612
"412699560",0.997981641715078,0.00201835828492199
"412699570",0.99933751367341,0.000662486326590352
"412699950",0.960402838178073,0.0395971618219272
"412985000",0.293068081643724,0.706931918356276
"412992000",0,0
"412993000",0.438922661371944,0.561077338628056
"412996000",0.000717210651579867,0.99928278934842
"413003409",0,1
"413003484",0,1
"413011000",0,1
"413204940",0.900573827686818,0
"413204950",0.983840393931251,0
"413226868",0.00450619093800041,0.995493809062
"413270220",0.539830508474576,0
"413270430",0,0
"413300480",0,1
"413321670",0.128088110015821,0.871911889984179
"413322610",0,1
"413322620",0.362705267613999,0.637294732386001
"413322680",0.763118962366675,0.236881037633325
"413322690",0.905443327540226,0.094556672459774
"413322760",0.812277308963235,0.187722691036765
"413322770",0.859457399660357,0.140542600339643
"413328727",0.969423765356765,0.0305762346432349
"413340000",0.991623486853322,0.00286877043164988
"413341000",0.805623172430686,0.189577305225126
"413342000",0.994699218513358,0
"413343000",0.957481158038261,0.0385204145649828
"413344000",0.98340078295422,0.0165992170457801
"413345000",0.860832886704856,0.133396905386687
"413404430",0.413076907489919,0.586923092510081
"413462010",0,1
"413501950",0.955393790071955,0.0446062099280455
"413691207",0,0.996633207586989
"413691210",0,0.999571369837849
"416000013",0.00252215070669353,0.997477849293307
"416000029",0,0
"416000129",0,1
"416000137",0.011988901935361,0.977200912144855
"416000139",0.00207194590470616,0.997794801584398
"416000141",0.00286951604575772,0.997130483954242
"416000143",0.0337131574268451,0.914547377155031
"416000144",0.00746953296495345,0.992530467035047
"416000146",0,1
"416000159",0.0520279353421424,0.0164398832748615
"416000179",0.0278223085534194,0.972177691446581
"416000196",0.00151480427722595,0.998485195722774
"416000199",0,0.902856307026525
"416000201",0,0.99827936142498
"416000212",0.00362281538945265,0.996377184610547
"416000222",0.296170944486713,0.703637995093841
"416000228",0.00632220891207714,0.993677791087923
"416000235",0.999394122993032,0
"416000236",0,1
"416000237",0.000915510615841249,0.999084489384159
"416000238",0,1
"416000246",0,1
"416000247",0.0047256945067164,0.995274305493284
"416000257",0,1
"416000265",0.000275592232180633,0.999724407767819
"416000268",0.0501054868331183,0.934197465280413
"416000275",0.00124169162223358,0.998758308377766
"416000285",0.0152762720520379,0.984723727947962
"416000292",0,1
"416000293",0.0907867154120078,0.909213284587992
"416000299",0.00555158056257166,0.994448419437428
"416000301",0.00115434767076308,0.998845652329237
"416000309",1,0
"416000344",0.00435978664741431,0.995640213352586
"416000357",0.00579441418472592,0.0151813651639819
"416000358",0.395389502949155,0.604610497050845
"416000361",0.00278320486526243,0.997216795134738
"416000368",0.00462375407268868,0.995376245927311
"416000381",0,1
"416000385",0.0100861770425424,0.989913822957458
"416000392",0.531943074789469,0.468056925210531
"416000402",0.00116746416607981,0.99883253583392
"416000405",0,0.999560775405057
"416000411",0.00190801466316781,0.998091985336832
"416000412",0.00236866018410606,0.997367036607253
"416000415",0,1
"416000445",0.719391298626291,0.280608701373709
"416000461",0,1
"416000462",0,1
"416000466",0.00138247267373909,0.998617527326261
"416000469",0.511182108626198,0
"416000476",0,1
"416000477",0,0.998817181056951
"416000478",0.215861114517457,0
"416000487",0.29931050552337,0.000953218170456592
"416000499",0.00516028577924449,0.994839714220755
"416000514",0,1
"416000519",0.106435238251187,0
"416000521",0,0.999773835970959
"416000594",0.00418225619767974,0.99581774380232
"416000598",0.000412974275144111,0.999587025724856
"416000618",0.666451571271859,0.00377492417887333
"416000627",0,1
"416000631",0.0031882014592059,0.996811798540794
"416000632",0,1
"416000636",0,1
"416000639",0,0.000297396429440444
"416000643",0.0140531106083674,0.985946889391633
"416000662",0.00782511623874191,0.992174883761258
"416000667",0.0773520258396411,0.000373064726730088
"416000702",6.11329151841935e-06,0.999993886708482
"416000737",0.498276433109916,0.501723566890084
"416000739",0.537982447415659,0.462017552584341
"416000754",0,1
"416000775",0.997963068581629,0
"416000776",0.639473494964825,0.344422870434431
"416000783",0.051594416609414,0.877272651105116
"416000784",0.00405741067514864,0.994189248423679
"416000791",0,0.00235772928215564
"416000796",0,0.135425905850662
"416000803",0.00677956658385313,0.993152055269802
"416000804",0,1
"416000806",0.868330622628133,0.131669377371867
"416000807",0.0189990523038043,0.0232636851843495
"416000817",0.593194972960787,0.406805027039213
"416000831",2.90891397019157e-05,0.999970910860298
"416000832",0,0.999867565806551
"416000833",0,1
"416000836",0,1
"416000846",0,0.994039577207343
"416000853",0.7210638186892,0.2789361813108
"416000855",0,1
"416000934",0.541662288536303,0.00231165283177472
"416000947",0.477129605509055,0.522870394490945
"416000948",0,0.000369706565506377
"416000961",0.655567059867618,0
"416000964",0.00780880265026029,0.000525845296313824
"416000974",0.0377914719263873,0.962208528073613
"416000977",0.676827520305781,0
"416000985",0,1
"416000993",0.00277550506639814,0.997224494933602
"416001007",0.00844315961580726,0.991556840384193
"416001008",0,0.999866596082583
"416001009",0.0259440116300742,0
"416001013",0.00530673377378717,0.000980757387992184
"416001021",0.0926525010415901,0.000649462049359116
"416001033",0,1
"416001047",0,1
"416001052",0,1
"416001054",0,1
"416001225",0.770971292338407,0.228962889560884
"416001228",0.0114561137053996,0.968028857052183
"416001241",0.0361414568850123,0.00306576277041323
"416001245",0.0109039904388819,0.989096009561118
"416001249",0.00911116217269249,0.988001638410742
"416001251",0.0879326426429438,0.0121806894200006
"416001252",0.0101692330057984,0.989830766994202
"416001255",0,1
"416001355",0.00123975204959008,0.99876024795041
"416001358",0.300462206189054,0.0200101459895158
"416001414",0,1
"416001415",0,0
"416001421",0.397780202816002,0.0252322269835778
"416001425",0.0257064810900459,0.035624857728204
"416001426",0.0842853347502657,0
"416001435",0,0.00267405214401681
"416001438",0.00693390471088891,0.000218234483032269
"416001439",0.0100606717861539,0.989939328213846
"416001461",0.00036781428467141,0.99934860370959
"416001471",0.0164771442892665,0.983522855710734
"416001476",0,0.997800544075939
"416001479",0.00616486910729657,0.00835485341029926
"416001491",0.0043450085519117,0.995654991448088
"416001510",0,1
"416001511",0,0.0132870401281966
"416001519",0.00716425062896849,0.992835749371031
"416001521",0.212987272772735,0
"416001528",0.000320471339385311,0
"416001544",0.0175257020630649,0.00776236803974332
"416001547",0.147899268108327,0.00809321018380252
"416001549",0,0.0476319994560228
"416001558",0,1
"416001567",0.000206054873393999,0.999793945126606
"416001619",0.00564353083800003,0.993785307528931
"416001645",0,0.0064919451791296
"416001665",0.0018256065337497,0.99817439346625
"416001745",0.067342099590429,0.000388014658331537
"416001792",0.0353251768229013,0
"416001799",7.18152690310463e-05,0.999928184730969
"416001821",0.0537282376298106,0.0093253665241295
"416001833",0,1
"416001845",0.363314240500886,0
"416001965",0,1
"416002038",0.102614219398974,0
"416002051",0.00573847569870178,0.994261524301298
"416002067",0.144907134099269,0.00058126333953953
"416002092",0,0.999732087041943
"416002096",0,1
"416002105",0.00132898300057397,0.998671016999426
"416002109",0.884901225252026,0.115098774747974
"416002112",0.0049172040869472,0.995082795913053
