"season","mmsi","xcg","ycg"
"Winter",412270001,197.486558577189,-0.876987073279102
"Winter",412421081,172.8706911389,0.229508762493837
"Winter",412440038,241.052119469159,10.0804424672718
"Winter",412678036,242.87963856774,3.08822241883621
"Winter",412679210,204.165086429514,-1.40348427945649
"Winter",416000211,143.797923935108,3.13823911924862
"Winter",416079500,148.200494593051,6.20132542919853
"Winter",412440805,244.279769016243,0.187837481106167
"Winter",412695760,211.855852645983,-3.15964811067496
"Winter",432984000,153.881611010269,-11.4587823557202
"Winter",577146000,208.268722665233,0.349661247689964
"Winter",412200079,191.448423446551,3.67752173046372
"Winter",412677470,185.598230535318,9.7935693950787
"Winter",416000221,146.675759748883,4.24915151515152
"Winter",416000702,140.900693327066,2.83551967891816
"Winter",416002165,139.401673377415,6.05682649329541
"Winter",416002983,139.259577124968,5.84996311121967
"Winter",416003236,136.363702383929,15.4216408268734
"Winter",416198800,149.930396228937,-4.97952440190404
"Winter",416230600,173.310429652373,-0.519356410422985
"Winter",440935000,208.341272095467,-2.14082576443293
"Winter",412440552,247.590161480882,-0.639819774310847
"Winter",440765000,189.014671825715,-0.452449049634726
"Winter",440858000,210.947540511693,0.208704919623508
"Winter",441201562,201.843639590679,2.05015697373663
"Winter",412460009,166.100776954477,-0.559259547126794
"Winter",416000236,137.082536433202,9.15960179363455
"Winter",416000598,142.55140615749,3.4444678804026
"Winter",416000662,141.884985783696,3.06296095015296
"Winter",416001225,151.532359899563,3.21379800985771
"Winter",416002099,139.104750765462,10.025379465197
"Winter",416002198,147.036473201431,6.18001521944799
"Winter",416002257,150.436743549332,2.57627851528561
"Winter",416002552,140.42784540368,3.99122743935594
"Winter",416002639,140.145622310882,5.12117108659939
"Winter",416003371,140.120072028699,4.03399164504557
"Winter",416003414,156.555775001767,0.597352829667328
"Winter",416003483,158.673618721651,0.317286623357203
"Winter",416003609,135.984018278277,8.86663878122399
"Winter",416003624,143.048677474403,3.08670648464164
"Winter",416004166,165.638437009984,1.22788648922154
"Winter",416004179,162.424180288112,2.37632819194516
"Winter",416004341,146.686059892089,3.88051129126601
"Winter",416228600,150.826413612198,0.323986168974175
"Winter",416232500,197.311352763449,-1.67843405059356
"Winter",416883418,134.577780365561,9.71351847366362
"Winter",440963000,218.946086237727,-6.61432487600796
"Winter",735059233,266.986646830711,-0.826946815572196
"Winter",412209077,219.016550971088,0.374626480546779
"Winter",412329588,180.49764955306,-6.98189166475667
"Winter",416002596,170.102414323138,-3.37116695728346
"Winter",520243000,182.513978288718,-8.14914994959567
"Winter",572138210,181.372423992296,-3.26282157105517
"Winter",200016052,144.328751307506,7.51966784424402
"Winter",412331033,190.146017624316,3.91156513962581
"Winter",412460007,159.99588441582,1.24180179835835
"Winter",412460073,151.175931989606,4.90406858865241
"Winter",416000402,135.038129911404,11.0140682934616
"Winter",416000831,144.62937353518,3.06927225331229
"Winter",416000855,156.43160008397,0.356562434398474
"Winter",416002131,136.419599903056,7.87065215196009
"Winter",416002353,137.002999916785,7.58492552217692
"Winter",416002835,133.88622103026,12.3824683736464
"Winter",416003009,135.463536445187,8.59264223162335
"Winter",416003055,143.921567905969,7.58944278029416
"Winter",416003413,147.892912484434,2.70562977299665
"Winter",416004368,154.312024594837,1.07457203355322
"Winter",416004662,145.657811208743,3.81954277908016
"Winter",416119800,195.936221452241,-1.48674015867123
"Winter",416226600,145.866292743877,3.3803713503482
"Winter",440788000,201.493811499591,-0.0450134180925374
"Winter",441584000,194.816997562533,2.13135540595438
"Winter",412328728,188.340297710041,-4.06385836916454
"Winter",416004043,178.823555068711,-2.39854013144792
"Winter",200021422,139.463967005364,4.02362364961849
"Winter",201706140,133.136348550528,9.67742481712273
"Winter",412320019,186.96009287419,7.37322209341971
"Winter",412420892,200.805869999972,-2.36328404645115
"Winter",412440029,186.296983943295,11.1909126879451
"Winter",412695430,201.742724329208,1.79236336547823
"Winter",416000234,135.577322098874,8.52031387269387
"Winter",416003149,138.790116572071,4.52338133359771
"Winter",416003854,224.733391599534,-3.18417565992805
"Winter",416004565,233.221350838698,-2.59889205024956
"Winter",440920000,206.541657735116,-0.443780990518815
"Winter",441650000,186.334198764918,7.08322561098768
"Winter",577309000,188.182032735865,9.4691240978746
"Winter",412329426,163.977963072107,-7.73700084058783
"Winter",416176700,211.718864562552,-2.95916585673606
"Winter",92455,156.308706842515,5.2672155072528
"Winter",412460003,156.947637183578,4.2697057717019
"Winter",412460053,174.181825877942,-2.22762135482018
"Winter",416000179,226.974768210932,-3.62192851490766
"Winter",416003803,229.627639585471,-4.98874246607022
"Winter",416004375,173.93318616894,-1.28036222780569
"Winter",416004502,228.787444320358,-2.34367173533646
"Winter",416004553,227.0757674294,-1.19015898236506
"Winter",416197600,224.013621988327,-1.37205467152192
"Winter",440636000,195.140187364359,0.15936019234692
"Winter",440641000,191.9732907413,3.29094495416353
"Winter",440895000,198.00129588253,1.38642042884129
"Winter",440900000,194.395834901981,2.2962063317718
"Winter",412326881,163.826803184229,-6.09571281456115
"Winter",412371192,195.407084164124,-1.8493227408391
"Winter",412371198,167.113054159199,-3.73822223193601
"Winter",412694640,198.995055723945,-1.33328374912567
"Winter",416004299,164.511791825947,-7.01547903476287
"Winter",416084500,210.867787712878,-3.59243316630888
"Winter",416231500,164.236938012415,-7.12250661637948
"Winter",224015550,260.554727107796,-5.20003653681399
"Winter",224366000,266.455492794966,-18.8995420443993
"Winter",412328714,211.418179810219,-1.77659747799846
"Winter",412331032,213.079236695254,-4.81950018381647
"Winter",412420893,198.701330343978,-0.687656167517157
"Winter",412421095,189.730910418497,6.46027496427309
"Winter",412460111,152.091871208735,6.29388033969734
"Winter",412694830,210.941521361108,-1.30838037898548
"Winter",412695770,195.777403777318,-0.674385307248754
"Winter",413691210,241.317556140119,3.39430521353439
"Winter",416003756,229.731028996331,2.08123734995833
"Winter",416005082,210.872517288067,6.62401223032853
"Winter",416097500,193.600736017821,0.801955360696556
"Winter",416122800,197.148955279133,0.835510845244374
"Winter",440239000,183.568125750322,0.371085959761054
"Winter",440919000,190.503782508126,4.73591067739868
"Winter",440944000,184.208396704199,2.89998064026515
"Winter",440954000,186.756771325443,3.06176353117558
"Winter",441251000,185.667218925082,2.66964058653861
"Winter",412685220,209.459036794605,-2.78293173462636
"Winter",416008800,210.890247139978,-6.60391180578508
"Winter",576847000,220.722242677513,-5.92292530944967
"Winter",412421098,187.513830150017,9.29881287485604
"Winter",412691290,187.91430149846,7.39759101246835
"Winter",412996000,204.206696676232,2.0234214001898
"Winter",416623000,196.695252897101,0.830233906016683
"Winter",416710000,192.837043590357,-0.99283081999293
"Winter",440574000,185.807440819321,1.58256097743573
"Winter",440628000,216.703469070651,-3.82454435780584
"Winter",440645000,190.036758304889,0.453166802250979
"Winter",440646000,193.420845046634,-0.584061591007188
"Winter",440647000,190.647832941328,0.837602455886695
"Winter",440781000,211.633176759939,-0.913540742682042
"Winter",440992000,189.99130814252,0.618070387103399
"Winter",510034000,167.389099738301,6.86633149692646
"Winter",412696740,199.69463437587,1.42071118985239
"Winter",416234900,159.35891274922,-9.04643784289236
"Winter",416761000,209.616768256209,-1.41357730774752
"Winter",412464153,166.990127531705,8.04004235282983
"Winter",412465076,167.397903465482,6.09766242737795
"Winter",412468636,167.811902174873,6.68913358421229
"Winter",412695630,200.353998431987,-2.67710832353325
"Winter",416221800,185.913416632243,3.14332717761447
"Winter",416236200,141.570071284408,3.25954705295754
"Winter",440623000,188.443139651537,3.31696148885204
"Winter",440703000,180.585343219869,6.58297927420079
"Winter",440936000,186.709824194403,6.66537255699237
"Winter",520217000,234.073188974281,-2.99297308945806
"Winter",416004501,235.151561505848,-5.11627956068526
"Winter",412440045,236.914397304276,3.2625534073095
"Winter",412440046,236.624837608459,11.0038001991371
"Winter",412440564,251.170452304734,11.8073183051961
"Winter",412440801,248.684835647023,-0.179085581873631
"Winter",412465078,166.023609315467,6.56669335159896
"Winter",412658750,167.442481726179,5.29373867574215
"Winter",412658760,167.672076101827,4.50959119075082
"Winter",413693270,239.586823649765,8.56169423422979
"Winter",416221900,182.792336332662,3.060430556932
"Winter",416251500,180.974012012671,9.29440297337139
"Winter",440705000,213.443115973788,3.06372106966421
"Winter",538060014,167.026792159916,4.9829142214468
"Winter",412331027,195.885245559465,0.523497719704079
"Winter",416003955,159.631210666529,-8.07011396249727
"Winter",416004566,238.037278382737,-5.84196660825108
"Winter",416173900,211.871388137299,-2.5444521912044
"Winter",416222700,160.846040975107,-8.39213275155362
"Winter",416815000,211.466352743377,-1.86688058528622
"Winter",432454000,241.565317753885,-11.1203242782732
"Winter",440934000,190.178884417617,-2.44308070646099
"Winter",441014000,223.529556689752,-5.67416868587926
"Winter",441660000,214.738199521005,-2.32742456521436
"Winter",520238000,234.388436613398,-5.72319104593408
"Winter",412460052,175.281145215652,-2.75816976311417
"Winter",412465075,167.940742570354,5.90074052943332
"Winter",412699440,167.943764259355,5.17394835616582
"Winter",412699540,167.599620070535,5.33425724056856
"Winter",431680280,132.67275935987,12.0383505192741
"Winter",440590000,178.271993720189,-0.895763524364229
"Winter",412371208,177.279459273977,-4.32934194634996
"Winter",416003097,160.139947659203,-7.77634292914607
"Winter",416003561,159.746191638451,-8.60375745737812
"Winter",416003741,159.652433186675,-9.08729076052797
"Winter",416004085,159.464573081362,-9.10612533897885
"Winter",431703560,228.77318066221,-13.9020026176926
"Winter",440125000,225.116319177262,-6.56341986979835
"Winter",440846000,222.48920278546,-1.43726287777087
"Winter",440871000,225.920866588665,-6.54240977532629
"Winter",520218000,246.921430189782,-10.9450500539593
"Winter",416004675,178.680948352583,10.7226682379634
"Winter",372702000,242.377369999464,-8.79706510291151
"Winter",412330104,173.373318583393,-13.0497090842278
"Winter",416003074,159.457811045584,-9.06642003611474
"Winter",416004044,162.539254879148,-8.16704739743326
"Winter",432453000,183.686775708024,20.1339008966569
"Winter",432990000,237.221956311746,-9.40403738136247
"Winter",440246000,208.640152721989,0.043529935475034
"Winter",440298000,217.763432135359,-1.27774546128196
"Winter",440503000,222.186546871462,-4.37913513899977
"Winter",440704000,203.303867621269,-1.45274149591894
"Winter",440847000,221.903419492397,-5.35521405726897
"Winter",440894000,222.004324167856,-3.02421346869079
"Winter",431704070,157.352976010185,7.86266947651586
"Winter",440584000,197.017596902125,2.48372642921281
"Winter",440620000,184.183959170311,2.77452250974221
"Winter",440987000,225.600141585691,-6.68560854388127
"Winter",520172000,164.086128872059,-11.4670006305726
"Winter",416004084,184.166644887885,3.53712374885435
"Winter",416004409,177.597672594328,8.76275476520072
"Winter",416039900,186.396968080354,16.7170186430077
"Winter",432942000,157.799408631976,7.76765560856541
"Winter",440522000,203.889288554935,1.61939906533492
"Winter",412329425,187.753552185455,-7.28895050858149
"Winter",412460043,222.218681864316,-5.21303166826091
"Winter",412679230,203.729776571639,-1.02610686620646
"Winter",413322610,172.320483884309,-13.6173583501061
"Winter",416004246,160.574071163825,-8.98346224716721
"Winter",416069700,160.212739275873,-9.32256192805883
"Winter",416120600,211.44436957156,0.692349686917881
"Winter",416142600,219.39721066291,-4.76017325860907
"Winter",416164600,210.644018262692,0.668836479989371
"Winter",416338000,216.389787940096,-5.94433787325671
"Winter",431361000,224.263159202149,-2.51640323114857
"Winter",431602530,235.710967817346,-8.14350242863451
"Winter",431663000,237.637823487027,-8.82964868450292
"Winter",431703830,251.384947898594,-12.4321703836893
"Winter",440751000,227.455707322027,-4.02194591536218
"Winter",440787000,196.993030138261,-2.03921953664185
"Winter",440792000,225.553602647487,-5.41144758449083
"Winter",440946000,194.473788417561,-3.01290365139597
"Winter",576394000,188.350149261641,-11.2000047104265
"Winter",431680190,142.924932273021,8.63294993378996
"Winter",431680480,145.624256717171,8.6394813150303
"Winter",431680580,145.393875891761,7.97874984433098
"Winter",431700200,156.268893066907,6.36778116162715
"Winter",412420436,161.704519875236,-4.6926087552621
"Winter",412460299,224.602543204178,-5.77598915207293
"Winter",416003700,212.744495587564,-7.05880498741104
"Winter",416120500,214.303545519596,-1.11358170489781
"Winter",431100690,250.413197062492,-11.2513517301305
"Winter",431613000,248.693234785117,-10.0060275454283
"Winter",431644000,246.926991533218,-9.75129363276142
"Winter",431701710,236.216302069688,-8.27508467757027
"Winter",432346000,246.062431880848,-9.53249962005254
"Winter",432924000,235.970038109381,-9.13693371013384
"Winter",440952000,205.292601202678,-3.23450759596754
"Winter",416002527,200.285786466325,27.6067786216217
"Winter",416002556,205.191833626915,9.96875444909399
"Winter",416004411,183.05703582389,13.6256503777148
"Winter",416221500,185.926269218976,15.3054941083709
"Winter",431680150,146.99407345351,8.3721968672653
"Winter",431680620,145.913622646344,8.42899814590088
"Winter",431918000,147.729942959851,8.62201063691053
"Winter",412685210,212.907664227101,-2.6517508686331
"Winter",431101210,209.657767993362,-9.60268006745001
"Winter",431602240,150.81569438924,-7.02290363610347
"Winter",431700660,236.530197243299,-9.57840470168421
"Winter",431700830,237.558726899878,-10.11367089156
"Winter",431704330,242.249283560112,-11.1101059085052
"Winter",440517000,227.028678533726,-9.47024113790421
"Winter",440772000,211.956876420641,0.299199604811353
"Winter",441680000,213.300447215024,-0.515647424517586
"Winter",576383000,188.344381253291,-11.4091122520625
"Winter",412699470,167.391631346769,8.1207280944555
"Winter",416002682,174.031737768819,11.9670974163349
"Winter",431680380,146.893680826134,8.36932315489299
"Winter",440549000,196.715890817415,3.32193677882285
"Winter",431602040,237.160145153153,-9.31119899099099
"Winter",431704220,252.424190077795,-12.8773936530388
"Winter",432881000,237.974174822914,-9.81088276418053
"Winter",416003742,163.342807465446,9.57395017167004
"Winter",416219600,158.817113696457,13.1738984664199
"Winter",440989000,182.5264919004,3.71758732225049
"Winter",441018000,185.363336520612,5.31616828084906
"Winter",431703710,153.358840376094,-10.0355872830903
"Winter",441812000,224.54499323151,-8.72312075260142
"Winter",577289000,210.532408961875,-1.40022801501786
"Winter",412440035,237.011046651747,4.49371148218282
"Winter",412446783,243.337076526163,3.35223546622659
"Winter",416000246,156.027715807151,14.5552171340567
"Winter",416000293,175.234949699553,9.92226144366943
"Winter",416075900,172.217125494216,7.72242907919435
"Winter",440807000,182.356627300777,3.55519700677377
"Winter",416353000,218.469589960502,-4.69356411420432
"Winter",431382000,241.9406731908,-10.5151901140684
"Winter",431424000,255.074537763763,-12.2745665884118
"Winter",431893000,250.935290409622,-11.3583938319269
"Winter",432374000,253.353286957937,-12.2113457001058
"Winter",440617000,185.334704042586,4.93750511853829
"Winter",440733000,192.753254784404,3.76788526694725
"Winter",440821000,184.314150835858,-0.698292114043202
"Winter",416002154,151.135261131138,-10.2561801694004
"Winter",416303000,220.811124872343,-4.89277692135248
"Winter",431500040,237.853553536858,-10.9387303052867
"Winter",431500180,237.967010668559,-11.6917524316653
"Winter",431703660,192.76777046688,-6.57275454698394
"Winter",431853000,217.54778926538,-3.41334071223136
"Winter",431869000,230.38614356839,-7.17553812804348
"Winter",432515000,230.909002175326,-5.28562731304913
"Winter",577326000,229.630909180669,-6.9152398403968
"Winter",416002766,135.329745708337,10.2361370451361
"Winter",416075700,159.526955827771,15.594198576469
"Winter",416199500,155.764078631616,7.64398292960541
"Winter",440941000,182.227815693094,7.62022036193525
"Winter",416119900,227.881640027386,-6.24233250781147
"Winter",416822000,223.635868689912,-5.0716760250897
"Winter",431100610,247.800642495827,-11.8762547303238
"Winter",576956000,228.073862382581,-8.19259276191869
"Winter",416127900,186.59987374666,-13.1575163639038
"Winter",416349000,216.456497712148,-3.64596561708192
"Winter",431700060,152.945422322847,-12.4323830319335
"Winter",441043000,210.238022068891,-2.23908145698057
"Winter",576737000,226.397221220017,-3.25752678114073
"Winter",576753000,187.864758919101,-14.8502423411786
"Winter",416000411,169.849724320557,23.2993022996516
"Winter",416003541,130.423221691011,16.0003658311102
"Winter",416230800,179.591060787629,11.2871065548205
"Winter",900028964,250.92290168235,7.60569622202714
"Winter",431101320,202.900701265093,5.65304641355869
"Winter",431204000,237.232006232308,-9.16099502842599
"Winter",431206000,159.356642210636,-0.0982888180275881
"Winter",431704230,225.101600628931,10.4903899371069
"Winter",432971000,152.395914741729,-10.5790358644128
"Winter",576696000,190.851236995561,-11.7339660250625
"Winter",416210600,178.724731842371,10.2380369369519
"Winter",431702640,189.025789465932,10.558311485551
"Winter",412320023,168.482053714034,-15.0090962103222
"Winter",412326906,169.497543897757,-14.6536075733329
"Winter",412328755,169.582148323057,-14.8207914644278
"Winter",412460004,196.424169119191,-12.4206072805896
"Winter",412460029,219.820871429189,-3.33368460788846
"Winter",413344000,170.382493127783,-12.6008431526999
"Winter",416503000,221.965251464828,-4.443512903906
"Winter",431704520,245.082562210829,-13.2915364094869
"Winter",432343000,247.541028862428,-13.0412257025477
"Winter",520231000,165.319145921878,-11.6475731817262
"Winter",576093000,173.418864064819,-15.0199330151217
"Winter",576695000,190.796026543377,-15.5350296327123
"Winter",416227600,148.373274628166,32.5867313686998
"Winter",412328758,170.065284337723,-14.1364799524236
"Winter",412690470,174.170534245483,-17.3465874091413
"Winter",432914000,240.856079192511,-10.3039925495126
"Winter",416000141,149.629393613265,36.5385387413748
"Winter",431500530,199.319871934724,4.04516919015621
"Winter",412320026,169.206305146403,-15.1680095581155
"Winter",412326875,192.993700759281,-4.94826995636849
"Winter",412326895,170.520568604098,-14.7825734269854
"Winter",412326904,169.170510196623,-15.3370643796344
"Winter",412328756,169.75832282702,-15.1294595187195
"Winter",412328759,170.157102422972,-16.5894159011224
"Winter",412470420,171.233527026143,-16.1659675555459
"Winter",412687180,173.450705508264,-15.0454721605777
"Winter",413341000,170.126458864451,-13.3927132394244
"Winter",413345000,169.917105922193,-13.6890689201229
"Winter",416101900,186.554721719225,-14.1131931394991
"Winter",520204000,169.514860926101,-17.1074163698393
"Winter",366721530,198.735026991891,19.4300153975945
"Winter",412691770,176.837352644801,16.3870147177791
"Winter",416004591,202.106687655086,25.0071128155512
"Winter",431882000,197.050610595359,19.9118066372509
"Winter",369059000,191.618479867673,-14.3661908452126
"Winter",369060000,192.419101615804,-15.236159052847
"Winter",412209233,165.69037633778,-10.6101692595871
"Winter",412326893,169.238413392993,-13.3957505761247
"Winter",412420848,220.496451425749,-14.1593541049149
"Winter",412420852,213.290269693686,-13.8434835924442
"Winter",416000029,174.592869729132,-7.41977215916076
"Winter",416004453,160.737719029824,-8.08491013131271
"Winter",416102500,187.002036239051,-14.6050932466799
"Winter",518676000,187.167532590962,-12.9316875491702
"Winter",576754000,187.48000699334,-14.8644209832001
"Winter",367682040,202.740072274072,23.1248510888535
"Winter",338077000,190.075379504676,-13.764048464255
"Winter",412209234,167.383554604211,-9.5405362973081
"Winter",412326894,169.875225376949,-14.5657996671356
"Winter",412326903,169.834581324278,-15.04746508206
"Winter",412331099,170.599490577584,-15.5917623648277
"Winter",412331104,171.081450387192,-17.5364733823766
"Winter",412420585,255.294575832279,-19.9576450407087
"Winter",412420846,219.658323743767,-14.6961213655543
"Winter",412420847,221.548192145321,-14.5848726178268
"Winter",412420863,219.160396685773,-15.0030762807365
"Winter",412690480,173.454080975089,-15.7538922541565
"Winter",413340000,170.844101654683,-13.6549272482209
"Winter",520173000,171.010163293735,-13.6565240103703
"Winter",520177000,173.524025132158,-18.1277852171293
"Winter",520223000,174.03509269751,-7.29656476771378
"Winter",367602730,203.069407017797,21.8911693125505
"Winter",412420195,177.368844148846,16.4186739654272
"Winter",412300365,172.721883554204,-15.9077694389035
"Winter",412331103,169.2464222796,-14.8613753461901
"Winter",412331105,169.900547342854,-15.6320427991122
"Winter",412400155,225.877154837322,-14.2183775245216
"Winter",412420851,226.844222849408,-16.5604304063589
"Winter",412420865,224.700680195415,-16.2588519353626
"Winter",412420905,242.667614113581,-17.4917011241762
"Winter",412420906,231.872623322177,-16.1102517766338
"Winter",412420914,231.767990816484,-15.317893193394
"Winter",412420915,232.399632040983,-15.8300112608147
"Winter",412463903,242.291634393499,-17.465977224842
"Winter",412679050,170.013119723467,-16.8792325335975
"Winter",412687110,171.072528764003,-16.3849986817083
"Winter",416002051,222.622913979395,-13.9796176396683
"Winter",416213800,223.838831068135,-13.7568679127122
"Winter",576595000,179.457078683036,-9.19356473214286
"Winter",367460990,201.716090702454,23.7659961073076
"Winter",416002492,150.939730475369,14.9280456157369
"Winter",412328761,169.427006690171,-14.8503312574054
"Winter",412420582,244.089545552205,-16.8528125472471
"Winter",412420896,239.356859204602,-16.7299338252518
"Winter",412420911,233.313900877004,-16.4317683465959
"Winter",412460013,235.519263973809,-17.8936009746909
"Winter",412679030,169.489633218333,-17.2913488531936
"Winter",412687120,173.405948553055,-15.475884244373
"Winter",412695550,207.890435242545,-4.70460847404653
"Winter",416003105,226.682052239425,-14.7073657921375
"Winter",416198500,223.738693481379,-15.033180878216
"Winter",416208900,225.40788353591,-14.728114339113
"Winter",416216800,214.876985529106,-7.5136290151209
"Winter",520088000,179.768817417319,-17.2363974499949
"Winter",201601251,128.235052810025,17.9053911099662
"Winter",416000301,173.011456681056,1.52414717397852
"Winter",416000836,140.41524364218,17.8926671142108
"Winter",224918000,261.341344756306,-18.5940134362585
"Winter",412420583,247.776277549449,-18.6834653084115
"Winter",412420901,238.898229594844,-17.6788702246504
"Winter",412420902,237.124676744308,-17.4275023771553
"Winter",416127500,227.589509082668,-15.1159412154388
"Winter",416127800,212.331057860662,-7.89044681515263
"Winter",416195900,223.583756826543,-12.5713079542079
"Winter",366981180,209.812015655128,21.3711091727114
"Winter",367692620,227.333321158129,21.5107827765405
"Winter",224313000,265.958259517869,-18.0387097224315
"Winter",412321680,170.355310616307,-18.0136349514857
"Winter",412420793,244.256062011775,-18.300087909193
"Winter",413321670,169.050506150495,-16.4084864566398
"Winter",416002261,227.8360381492,-14.7341975203998
"Winter",520100000,175.867714861382,-17.0715450132796
"Winter",735058806,264.490411903755,-8.93335748005296
"Winter",431200190,221.940312328767,20.1525184404636
"Winter",224166160,272.873932718356,-20.6223970174476
"Winter",354153000,270.233489864818,-20.4277074621059
"Winter",412328795,243.584168012644,-18.5052020701992
"Winter",412420813,249.120444716012,-19.063161960163
"Winter",412420814,251.342087237741,-19.10472210123
"Winter",412420871,244.7322333557,-18.3314469544472
"Winter",412420946,249.228558754097,-19.0658672392232
"Winter",412694590,175.672129368732,-18.6951337965313
"Winter",520012000,179.542932573054,-17.8771087253613
"Winter",520033000,174.591446208113,-20.1610758377425
"Winter",412329428,239.743552889921,-18.2773350817605
"Winter",412420237,245.514537833492,-18.0831017687372
"Winter",503798800,156.051888824455,-26.562388878622
"Winter",520023000,180.112794047934,-17.849847935431
"Winter",520076000,178.136873896348,-20.5019410264316
"Winter",431600092,155.67125144356,24.602007108135
"Winter",520020000,177.65465647927,-20.0655791091714
"Winter",540004100,162.613180775778,-20.7757502426945
"Winter",367135280,201.201140775573,21.4671845916668
"Winter",600014098,176.301189737358,-17.0750314371403
"Winter",366909880,206.136042692939,20.7315549132164
"Winter",366920620,205.433952651735,23.0527867393911
"Winter",367439590,202.351856498484,24.0328858051317
"Winter",367729830,201.733164539934,21.6011799523407
"Winter",367732990,200.773485777465,22.9898788822997
"Winter",416000139,138.694367809006,20.2272254032351
"Winter",431600120,153.639697241063,22.407289265518
"Winter",431602420,156.504925429252,24.3378718093328
"Winter",303174000,203.834190514222,25.7512969481785
"Winter",367111320,202.46182955136,21.1647451931405
"Winter",367396870,203.915820129364,24.7077054495177
"Winter",367479450,206.788303430599,24.1651232255521
"Winter",367516940,202.185551213931,22.5734435578603
"Winter",367523880,206.111196400694,20.6054142069738
"Winter",367556120,203.710622678224,24.5691076640722
"Winter",367638270,199.25180878553,24.3252033687434
"Winter",367639430,207.417453267208,24.6897340454521
"Winter",367776630,201.29461411516,20.99351151337
"Winter",416001355,158.543811466609,25.1689193686923
"Winter",416002231,147.786350702472,25.0672150097813
"Winter",416002804,159.691417574124,15.7997410242588
"Winter",431500370,142.997496231787,21.6428551490936
"Winter",431602346,149.245536286035,27.7824409430315
"Winter",224017000,261.174366879086,-22.5829295290905
"Winter",224456000,258.874319623234,-27.1460163265306
"Winter",224992000,253.30295884228,-23.8687014287094
"Winter",367003760,209.352668494885,23.9773799060109
"Winter",367114110,204.250854748777,20.1821982369249
"Winter",367442170,201.814167499288,23.6137717481706
"Winter",367482650,203.00837411933,25.0884898204784
"Winter",367492480,199.830985133337,24.1613894834269
"Winter",367667090,206.103241206624,22.0702480334491
"Winter",367755410,199.000078202173,26.0913442541982
"Winter",431200343,145.627202954364,25.9296816530476
"Winter",224154000,202.952053326355,-27.2659338793281
"Winter",431600680,144.34417815414,26.0913993438808
"Winter",503798600,155.019345926708,-23.4751253547622
"Winter",576635000,190.679033577173,31.5061164372151
"Winter",503798900,157.494524481058,-26.3232679964017
"Winter",416003647,192.813623287742,31.2148528938322
"Winter",576633000,192.619111379851,31.5928979568126
"Winter",576678000,187.557486239966,25.57093813846
"Winter",412420939,180.448896833039,20.5713627713374
"Winter",416002900,191.258376408591,33.0084036034149
"Winter",416005188,187.060852496547,32.0438219124341
"Winter",416032700,188.442078817734,31.108512033779
"Winter",416099800,184.388911446249,31.5578676149164
