"mmsi","alb_cc","bet_cc","other_cc","swo_cc","yft_cc"
"412420896",0.773790456163217,0.102080223232725,0.0398667508122219,0.0436853688183626,0.0405772009734735
"412420901",0.763586757972902,0.104048228049205,0.0380722467834641,0.0585936380073816,0.035699129187047
"412420902",0.763537299647978,0.10424409833278,0.0359068132026604,0.0604100251445017,0.0359017636720798
"412420903",0.765093847674797,0.10187506167677,0.0395833151087045,0.0564958613569574,0.036951914182771
"412420905",0.657227032994626,0.122703416706983,0.0529418750855535,0.0609480560865694,0.106179619126269
"412420906",0.786559334229002,0.0904482135096997,0.0300216757916542,0.0529213834160638,0.04004939305358
"412420911",0.680409668293023,0.102367874290922,0.0589189006965562,0.0466975004789902,0.111606056240509
"412420913",0.493227617179917,0.198191903293372,0.0551935542684116,0.125384377332532,0.128002547925767
"412420914",0.608776223655963,0.14859776002189,0.0745287243377644,0.0614357274769163,0.106661564507467
"412420915",0.663008962480817,0.110904473769471,0.0514489619388876,0.0557198188957057,0.118917782915119
"412420939",0.706332427737662,0.0728897707693347,0.125864892713864,0.033830239631296,0.0610826691478442
"412420944",0.72935864882098,0.0635721490025064,0.117724962724335,0.0338259203845891,0.0555183190675895
"412420946",0.704675304423846,0.0720682756005807,0.0591653358432064,0.132802648716072,0.0312884354162946
"412420985",0.0281026387050647,0.527789674824365,0.258959992401503,0.059105076880469,0.126042617188599
"412421023",0.655196535901802,0.127809732183521,0.0500135471717863,0.0789144167907076,0.0880657679521831
"412421025",0.627281189193177,0.138392203401667,0.0397365151344141,0.0934390645309548,0.101151027739787
"412421026",0.650921653450615,0.126779005599458,0.0473729237025361,0.0825781845387903,0.0923482327086011
"412421077",0.00878803992835789,0.472736466637176,0.089929072817181,0.0320356689445989,0.396510751672686
"412421081",0.0208147608111089,0.449870615886636,0.0909628347721122,0.0325243647040598,0.405827423826083
"412421094",0.183980432707979,0.260927455631444,0.0905902057282914,0.0779815060324598,0.386520399899826
"412421095",0.050607984333335,0.419254727938703,0.124772265442796,0.0542899973197056,0.351075024965461
"412421098",0.0245175606069361,0.48800837318805,0.115232824505296,0.0600492138779333,0.312192027821784
"412440009",0.042009384454871,0.389478881287525,0.208274175232175,0.186877240713109,0.173360318312321
"412440011",0.0685387287834143,0.387052429016613,0.235861561797738,0.159947589691588,0.148599690710646
"412440029",0.0358484416086295,0.508530581021074,0.184068756527759,0.0831138842242357,0.188438336618302
"412440031",0.0623516203175803,0.505389151032011,0.172722803436409,0.0612107572195781,0.198325667994421
"412440032",0.0199026527250117,0.573112197768237,0.18167392155118,0.105361360917929,0.119949867037643
"412440035",0.0763899498899829,0.259074745131213,0.248234213404084,0.252210650557393,0.164090441017327
"412440038",0.0305528586765621,0.411116763960571,0.175020545363743,0.19225843604082,0.191051395958303
"412440044",0.0622801875655236,0.242343679155847,0.341513228200124,0.0794350223354928,0.274427882743013
"412440045",0.0611612522794895,0.420909000773575,0.184057689101015,0.182736018313284,0.151136039532636
"412440046",0.0507389535265606,0.355305329095567,0.215667115308221,0.188702090526618,0.189586511543034
"412440047",0.065667752232741,0.260822466633986,0.217165962238589,0.274932601072534,0.181411217822151
"412440234",0.0125218281226133,0.25782771583605,0.301627762340637,0.348487063760368,0.0795356299403312
"412440235",0,0.577259475218659,0.0427599611273081,0.373177842565598,0.00680272108843537
"412440237",0.0282997414644135,0.299205992210082,0.0869442469866648,0.573472151239156,0.012077868099683
"412440238",0.0118450960492104,0.377353686288345,0.26550832840003,0.256385784751274,0.0889071045111402
"412440549",0.0347538920504393,0.24275462347371,0.473047903753381,0.125634672152566,0.123808908569905
"412440551",0.0192043474835227,0.140375801665173,0.579740508035375,0.156629362099659,0.10404998071627
"412440552",0.0204246192525528,0.166646986508436,0.593003784033006,0.111734279058109,0.108190331147897
"412440553",0.0183553886062962,0.209434180398923,0.519765550532315,0.136566579398273,0.115878301064193
"412440554",0.013124264023193,0.281674011381988,0.472794650992461,0.111467538726373,0.120939534875985
"412440563",0.0518288792660379,0.225069424214439,0.359537006703912,0.218056722939423,0.145507966876187
"412440564",0.04828098689612,0.287599459713713,0.301502351160933,0.215856197443713,0.14676100478552
"412440801",0.0121081830082509,0.0526424689553452,0.408054530569212,0.46038087608406,0.0668139413831315
"412440802",0.0219849229185722,0.121425231834239,0.657420578078218,0.0922213366898686,0.106947930479103
"412440806",0.0135061227888743,0.0710196365558309,0.382224317551253,0.45447918392055,0.0787707391834916
"412446782",0.0852127478253654,0.157240269929246,0.488213691802075,0.114321832068324,0.15501145837499
"412446783",0.0327674427697271,0.118039504245859,0.354390450648789,0.402218685000423,0.092583917335201
"412446789",0.0702664858981951,0.294940258764912,0.33322053247556,0.0935244370560675,0.208048285805266
