"mmsi","Foreign_EEZ_Percentage","HighSeas"
"412200115",0.906121506941732,0.0938784930582679
"412200116",0.773709347282238,0.0643219307281703
"412200417",0.00112093988014819,0.998879060119852
"412200461",0,0.250817884405671
"412201817",0.825707843528707,0.174292156471293
"412205130",0,1
"412205140",0.000889869127043171,0.999110130872957
"412205520",0.000154464927550008,0.998621697569554
"412209076",0,1
"412209077",0.00184034369373016,0.99815965630627
"412209186",0,1
"412209233",0.806190925913129,0.193809074086871
"412209234",0.501804413693936,0.498195586306064
"412270001",0,1
"412270059",0,1
"412300365",0.585945955202411,0.414054044797589
"412302021",0,1
"412320013",0.0646853146853147,0
"412320019",0,0.998369689320492
"412320023",0.976116237275435,0.0238837627245652
"412320026",0.921873162580978,0.0781268374190219
"412321680",0.881674425971233,0.118325574028767
"412324210",0,1
"412326799",0.498364539927215,0.499139665541543
"412326855",0.08396778108794,0.0226194416859759
"412326858",0.00168067226890756,0.014765906362545
"412326862",0.028770706190061,0.525283347863993
"412326873",0.349063030092562,0.644107262908102
"412326875",0.00147194447341973,0.99852805552658
"412326876",0.0135398604798681,0.986460139520132
"412326877",0,1
"412326881",0.74561733408187,0.25438266591813
"412326882",0.712078572950186,0.287921427049814
"412326893",0.98340217137028,0.0165978286297204
"412326894",0.930410182108866,0.0695898178911344
"412326895",0.996394260789403,0.00360573921059742
"412326901",0.907408182276652,0.0925918177233477
"412326902",0.948539453238863,0.0514605467611369
"412326903",0.92706703712272,0.0729329628772799
"412326904",0.970961267294907,0.0290387327050933
"412326905",0.844982839977929,0.155017160022071
"412326906",0.968190955281473,0.0318090447185268
"412326971",0,1
"412328714",0.000515778512750573,0.999484221487249
"412328724",0.438684727748126,0.561315272251874
"412328725",0.406545114248806,0.593454885751194
"412328726",0.597884106294351,0.402115893705649
"412328728",0.596500241341236,0.403499758658764
"412328742",0,0
"412328755",0.951361784098786,0.0486382159012139
"412328756",0.896272003549384,0.103727996450616
"412328757",0.969736172086814,0.0302638279131859
"412328758",0.917959203479703,0.0820407965202968
"412328759",0.979285536794027,0.0207144632059732
"412328761",0.958817154072403,0.0411828459275972
"412328792",0,1
"412328793",0.00381116381831178,0.9957242185977
"412328795",0.00724152619728595,0.992758473802714
"412328797",0,1
"412329405",0,1
"412329416",0.906282742192382,0.093717257807618
"412329417",0.544977345563046,0.455022654436954
"412329418",0.373599648133295,0.626400351866705
"412329422",0.0108595696618881,0.989140430338112
"412329423",0.00543644227899249,0.994563557721008
"412329424",0.00682693857220293,0.993173061427797
"412329425",0.00591047190451996,0.99408952809548
"412329426",0.75973375075685,0.24026624924315
"412329428",0,1
"412329459",0.352377502830953,0.647622497169047
"412329461",0.302058472295911,0.697941527704089
"412329557",0.660147084237409,0.339852915762591
"412329588",0.597709762861001,0.402290237138999
"412330102",0.00190301806067613,0.998096981939324
"412330103",0.000193966771336884,0.999806033228663
"412330104",0.00136282510572807,0.998637174894272
"412331009",0.507665689737151,0.492334310262849
"412331011",0.599716034234701,0.400283965765299
"412331012",0.504754707320255,0.495245292679745
"412331013",0.536322351183201,0.463677648816799
"412331014",0,0
"412331026",0.000272651223315811,0.989866462866762
"412331027",0,1
"412331028",0,1
"412331029",0,1
"412331031",0,1
"412331032",0,1
"412331033",0,1
"412331063",0.00656621612867325,0.993433783871327
"412331064",0.00284792066586127,0.997152079334139
"412331069",0,0
"412331085",0.354838709677419,0
"412331099",0.93520254003996,0.06479745996004
"412331101",0.975874451486196,0.0241255485138039
"412331102",0.924685107901763,0.0752949527537232
"412331103",0.942281026863815,0.0577189731361852
"412331104",0.960244297222013,0.0397557027779869
"412331105",0.79390415820022,0.20609584179978
"412331163",1,0
"412331499",0.000782765029088559,0.999217234970911
"412333792",7.13454894516775e-05,0.999928654510548
"412333793",0.00150797949801159,0.998492020501988
"412333794",0.00273138193550242,0.997268618064498
"412333795",0.00278470894498634,0.997215291055014
"412370007",0,1
"412371191",0,1
"412371192",0.010406633935493,0.989593366064507
"412371197",0.00590253752630018,0.992624181575987
"412371198",0.0242428804955691,0.972408156241934
"412371206",0.00490995490564653,0.995090045094354
"412371207",0.00322928590660344,0.996770714093397
"412371208",0.00609208888783407,0.993907911112166
"412400154",0,1
"412400155",0,1
"412420195",0.00289856401836369,0.997101435981636
"412420236",0.646422344600874,0.353577655399126
"412420237",0.00192016485317764,0.99777541876766
"412420239",0.346417810733232,0.653582189266768
"412420433",0.920150979184117,0.0798490208158829
"412420434",0.957919515026441,0.0420804849735586
"412420435",1,0
"412420436",0.88635676430281,0.11364323569719
"412420582",0.00135017374745834,0.998649826252542
"412420583",0.000410822667744844,0.999589177332255
"412420585",0,1
"412420793",0,1
"412420794",0,1
"412420795",0,1
"412420796",0,1
"412420811",0,1
"412420812",0,1
"412420813",0,1
"412420814",8.14344036830066e-05,0.999918565596317
"412420817",0,0.950755025488122
"412420818",0,0.572621532955562
"412420819",0,0.993035171870685
"412420846",0.0306083491677601,0.96939165083224
"412420847",0.0352983549516261,0.964701645048374
"412420848",0.0391451155531173,0.960854884446883
"412420849",0,1
"412420851",3.11143893068995e-05,0.999968885610693
"412420852",0.0475973220241737,0.952402677975826
"412420863",0.00253398515470905,0.981485750766994
"412420865",0.443574622344719,0.556425377655281
"412420871",0,1
"412420875",0.496761932532915,0.503238067467085
"412420877",0.424671341726815,0.575328658273185
"412420892",0,1
"412420893",0.00134089423354668,0.998659105766453
"412420896",0.0018492139629382,0.998150786037062
"412420898",0.0210202319732743,0.978979768026726
"412420901",0.00225764625123942,0.997742353748761
"412420902",0,1
"412420903",0.000102539100287109,0.999897460899713
"412420905",0,0.998930899171327
"412420906",0.00168761891523244,0.998312381084768
"412420911",0.0031640186438948,0.995959922430511
"412420913",0.00165684983141553,0.99603184465376
"412420914",0.00270808604120846,0.9971653678821
"412420915",0.00410695626680432,0.995529707150715
"412420939",0,1
"412420944",0,1
"412420946",0,1
"412421023",0.514788351846292,0.485211648153708
"412421025",0.350190239473926,0.649809760526074
"412421026",0.278662212507573,0.721337787492427
"412421058",0.00225097941551164,0.997547869232464
"412421077",0.994880812309452,0.00480716101226655
"412421081",0.994886408395469,0.00511359160453065
"412421089",0.0270772278862426,0.972922772113757
"412421094",0.00299056747686362,0.997009432523136
"412421095",0.000311767490733577,0.999688232509266
"412421098",0,1
"412421099",0,0.841379310344828
"412421134",0,1
"412421136",0,1
"412421156",0.000185783575404909,0.999814216424595
"412421188",0,1
"412421199",0.030500877022023,0.968333997102014
"412421288",0.0012125445643077,0.998787455435692
"412440009",0,0
"412440011",0.00415908046511898,0.995840919534881
"412440029",0.0262931731350142,0.964721198764476
"412440031",0,0.985987229496385
"412440032",0,1
"412440035",0,1
"412440038",0,1
"412440045",0,1
"412440046",0,1
"412440233",0,1
"412440235",0,1
"412440236",0,1
"412440552",0,1
"412440563",0.0115237951250651,0.969779435233248
"412440564",0,0.989772398216251
"412440579",0,1
"412440801",0,1
"412440802",0,1
"412440805",0,1
"412446783",0,1
"412460003",0.998835050765267,0.00116494923473254
"412460004",0.936556006906823,0.063443993093177
"412460005",1,0
"412460006",1,0
"412460007",0.999022158132346,0.000977841867654405
"412460009",0.999925646943088,7.43530569115456e-05
"412460013",0.000849780960007537,0.999150219039992
"412460029",0,1
"412460043",0.000623152281027187,0.999376847718973
"412460052",1,0
"412460053",1,0
"412460066",0.00483216898063342,0.994899377187109
"412460073",0.956552634597965,0.0434473654020345
"412460074",1,0
"412460075",1,0
"412460083",1,0
"412460085",0,0.503108721223324
"412460089",0,0
"412460111",1,0
"412460112",1,0
"412460113",1,0
"412460114",1,0
"412460115",1,0
"412460116",0.999330913470384,0.000669086529615442
"412460278",0.926745920970304,0.0732540790296963
"412460282",0.999399386742253,0.000600613257747384
"412460283",1,0
"412460284",0.995190283002976,0.00480971699702398
"412460285",0.963303455596179,0.0366965444038212
"412460286",0.996624715632292,0.00337528436770798
"412460287",0.990823945660687,0.00917605433931342
"412460288",1,0
"412460289",1,0
"412460296",0.878583230757288,0.121416769242712
"412460299",0.000178083731467249,0.999821916268533
"412463901",0.00108518962791897,0.998914810372081
"412463903",0,1
"412463904",0,1
"412463905",0,1
"412464117",0.987078253737464,0.0129217462625359
"412464153",0.998470917843896,0.00152908215610449
"412465075",0.95631247769662,0.0436875223033802
"412465076",1,0
"412465078",1,0
"412467334",0.966969891149112,0.0330301088508881
"412468636",0.991046237787675,0.00895376221232541
"412470420",0.814508151129063,0.185491848870937
"412474535",0,1
"412482984",0,0
"412500156",0.866513496795388,0.133486503204612
"412500157",0.784694989402996,0.215305010597004
"412500244",0.837579103677933,0.162420896322067
"412500245",0.781621362966635,0.218378637033365
"412549002",0.578087457952907,0.421912542047093
"412549003",0.872418540614961,0.127581459385039
"412549004",1,0
"412549005",0.677972027972028,0.322027972027972
"412549006",0.0313453176714907,0.953079369199818
"412549007",0,1
"412549008",1,0
"412549009",0.661491731353358,0.338508268646642
"412549011",1,0
"412658750",0.997720735381936,0.00227926461806363
"412658760",1,0
"412674190",0.000733091727481838,0.999266908272518
"412676430",0,1
"412676580",0,1
"412677470",0,1
"412678036",0,1
"412678050",0,1
"412679030",0.933322727231987,0.0666772727680132
"412679040",0.928701892214104,0.0712981077858955
"412679050",0.928038817917649,0.071961182082351
"412679210",0.00320385958057639,0.996796140419424
"412679230",0,0.984832852201136
"412679240",0.0021858831760438,0.984952001407005
"412685210",0,0.988588960764162
"412685220",0.00174650395995516,0.9978411270495
"412687090",0,1
"412687110",0.79757280819744,0.20242719180256
"412687120",0.0607522167007698,0.93924778329923
"412687140",0.805796873204306,0.194203126795694
"412687150",0.902263233762271,0.097736766237729
"412687160",0.964841419902138,0.035158580097862
"412687180",0.0282865754695108,0.971713424530489
"412689320",0.434351991145775,0.565648008854225
"412689520",0.791298050625695,0.208701949374305
"412689530",0.980767146858612,0.0192328531413879
"412690470",0.00992070524324899,0.989879527389073
"412690480",0.0121998622864885,0.987800137713511
"412691290",0.00609111120025504,0.993908888799745
"412691520",0.787353667128586,0.212646332871414
"412691530",0.704826045190661,0.295173954809339
"412691540",0.886069023186483,0.113930976813517
"412691550",1,0
"412691770",0.0164768107336622,0.983523189266338
"412693340",0,0
"412694560",0.102670800696258,0.897329199303742
"412694580",1,0
"412694590",1,0
"412694610",1,0
"412694640",0.00834693401725344,0.980424341338307
"412694830",0.000768151402335364,0.999231848597665
"412694840",9.93252361673414e-05,0.999883400809717
"412695120",0,1
"412695170",1,0
"412695430",0,1
"412695550",0.00147626951833953,0.997091528710137
"412695560",0,1
"412695580",0.000436787680555838,0.999563212319444
"412695590",0,1
"412695620",0.00250917933366272,0.987461369295008
"412695630",0.000989484185558824,0.997605692588031
"412695640",0,1
"412695650",0.00233827659041595,0.997661723409584
"412695660",0.344827586206897,0
"412695670",0.156480277416558,0.150845253576073
"412695680",1,0
"412695690",1,0
"412695710",0.123001776198934,0.0799289520426288
"412695760",0.000514301076525662,0.999485698923474
"412695770",0,1
"412696740",0,0.993691882076219
"412698170",1,0
"412699440",1,0
"412699450",0.937930235924157,0.0619250253292807
"412699460",1,0
"412699470",0.980745376010632,0.00387086056041644
"412699520",1,0
"412699530",0.999814260834602,0.000185739165397449
"412699540",0.989888040593408,0.0101119594065918
"412699550",0.998261351028823,0.00173864897117702
"412699560",0.988288101172344,0.0117118988276562
"412699570",1,0
"412699950",1,0
"412985000",0.00181821733023905,0.998181782669761
"412989000",0,0.655737704918033
"412993000",0,1
"412996000",0,1
"413011000",0,1
"413155255",0.388485947416138,0
"413204940",0.999793758544289,0.000206241455711121
"413204950",1,0
"413226868",0,1
"413300480",0.000203614151183507,0.999796385848817
"413321670",0.999793203666443,0.000206796333556897
"413322610",0.0053053554340227,0.994694644565977
"413322620",0.789628487392558,0.210371512607442
"413322680",0.451081685239378,0.548918314760622
"413322690",0.791333766189386,0.208666233810614
"413322760",0.869326270598454,0.130673729401546
"413322770",0.827228608003082,0.172771391996918
"413328727",0.550305030625123,0.449694969374876
"413340000",0.838283679632217,0.161716320367783
"413341000",0.944287863451055,0.0557121365489446
"413342000",0.982144084881578,0.0177206262322932
"413343000",0.891269122348456,0.108730877651544
"413344000",0.890124905557252,0.109875094442748
"413345000",0.932636686312191,0.0673633136878095
"413404430",0.00178542261572862,0.998214577384271
"413462010",0,1
"413501950",1,0
"413691210",0,1
"413693270",0,1
"413878864",0,1
"416000013",0.00543296077966462,0.993843462051035
"416000029",0.654538341158059,0
"416000129",0,1
"416000137",0.00402227117463622,0.92005931676168
"416000139",0.172036748920044,0.825329636422108
"416000141",0.00173599410645107,0.998264005893549
"416000143",0.145006927421933,0.732338626594195
"416000144",0.0266306253572148,0.973294825458271
"416000146",0.0013807521768098,0.997353366875732
"416000159",0,0.426859546377298
"416000179",0,1
"416000196",0.000632991860373898,0.999367008139626
"416000199",0,1
"416000201",0,1
"416000211",0.0108039842300047,0.989196015769995
"416000212",0,1
"416000221",0,1
"416000222",0.999618678868943,0
"416000228",0.00650990530337511,0.993490094696625
"416000234",0,1
"416000235",1,0
"416000236",0,1
"416000237",0.00200570976077353,0.997994290239226
"416000238",0.000959646162704426,0.999040353837296
"416000246",0.000616765702392888,0.999383234297607
"416000247",0,1
"416000257",0.00660232978763771,0.993397670212362
"416000265",0,1
"416000275",0.00409958285576726,0.995900417144233
"416000285",0.000548857216803063,0.999451142783197
"416000292",0.000103530171797967,0.999896469828202
"416000293",0.008573643482536,0.991426356517464
"416000299",0.00223965210737265,0.997760347892627
"416000301",0.0241293137537088,0.975870686246291
"416000344",0,1
"416000347",0,0
"416000358",0.363566620977476,0.636433379022524
"416000361",0,1
"416000368",0,1
"416000381",0,1
"416000384",0.00234256196870496,0.997657438031295
"416000385",0.00210021472344561,0.997899785276555
"416000392",0.625252538087191,0.374747461912809
"416000398",0,0.0421637617671731
"416000402",0.00205751006833313,0.997942489931667
"416000405",0.0142116679733275,0.985788332026672
"416000411",0.0617328136774764,0.938267186322524
"416000412",0,1
"416000415",0.00344581208794778,0.996554187912052
"416000445",1,0
"416000461",0.0127035645789121,0.987296435421088
"416000462",5.24255557108905e-05,0.999947574444289
"416000469",1,0
"416000476",0.00420400824370572,0.995795991756294
"416000477",0.00205805052851638,0.997941949471484
"416000478",0.209813994685562,0
"416000487",0.0321366699546589,0.0241128637859434
"416000499",0.0519879255331359,0.946210086541331
"416000502",0.00616984695171792,0.993830153048282
"416000514",0.0116408468277681,0.988359153172232
"416000521",0,1
"416000586",0,1
"416000594",0,1
"416000598",0.00406110186244928,0.995938898137551
"416000627",0.0233430553818805,0.974686624466442
"416000631",0,1
"416000632",0,1
"416000636",0.221188555369819,0.778811444630181
"416000639",0.00776660579525203,0.00057204461948032
"416000643",0.0346743766404199,0.96532562335958
"416000662",0.00482856725790617,0.995016872794301
"416000667",0.128703094140882,0.0141540487162607
"416000702",0,1
"416000737",0.812819019560824,0.187180980439176
"416000738",0,1
"416000754",0,1
"416000775",1,0
"416000776",0.875751549967193,0.124214973419569
"416000783",0.0277529095792301,0.959042076991943
"416000784",0.0149758012966852,0.984936031664562
"416000791",0,0
"416000796",0,0
"416000803",0.0100910176022652,0.988617616482094
"416000807",0,0.0012409147314306
"416000817",0.928799414905535,0.0712005850944648
"416000831",0.000439741298394044,0.999560258701606
"416000832",0,1
"416000833",0.000146128062981195,0.999853871937019
"416000836",0.0151544130275258,0.984845586972474
"416000846",0,1
"416000853",0.993999473638038,0.00600052636196158
"416000855",0,1
"416000934",0.556653288051868,0
"416000947",0.950281435742339,0.0497185642576607
"416000948",0,0
"416000961",0.273245577261675,0
"416000964",0.0720314007073197,0.00113867752652449
"416000974",0,1
"416000978",0.00633206528408394,0.993667934715916
"416000985",0.00269763398124573,0.997302366018754
"416000993",0,1
"416001007",0,1
"416001008",0.00295954735687964,0.99704045264312
"416001013",0,0
"416001021",0.0408868413475382,0
"416001033",0,1
"416001037",0.221974876768962,0.778025123231038
"416001047",0,1
"416001052",0,1
"416001054",0.00629874111540687,0.993701258884593
"416001159",0.976868584646523,0
"416001225",0,1
"416001228",0.00352711935475914,0.996472880645241
"416001233",0.011142061281337,0.988857938718663
"416001241",0.000915930650964999,0.00595354923127249
"416001245",0,1
"416001249",0.164010490215856,0.76041736713514
"416001251",0,0.035468208315453
"416001252",0.00321800544120476,0.996781994558795
"416001255",0.0015115172359442,0.998488482764056
"416001344",0,1
"416001355",0.000358624204302547,0.999641375795697
"416001358",0,0.175474456331906
"416001414",0,0.999868790941327
"416001415",0,0.121234032296939
"416001421",0.0272757980070934,0.0911796993751055
"416001425",0,0.112842594920795
"416001426",0,0.0592409919167009
"416001438",0.000754002868167773,0.00334126761188072
"416001447",0.0146024022779093,0.985397597722091
"416001451",0,1
"416001461",0.0049657550897369,0.995034244910263
"416001471",0,1
"416001476",0,1
"416001479",0.00774047231671843,0.018537691662969
"416001491",0.00699387127496383,0.992882536405208
"416001519",0,1
"416001521",0,0
"416001528",0.0372501944341122,0.0235755587867311
"416001544",0.0488827481061508,0.347150094493941
"416001547",0.199017786036634,0.0113618263870454
"416001549",0,0.0138730952922447
"416001567",0,1
"416001619",0.0135284945606619,0.977188128092581
"416001645",0.0168722130719479,0.000642750974169445
"416001792",0,0.00875352435905842
"416001799",0.00141166962015984,0.99858833037984
"416001821",0.00175710897004129,0.0506486660614402
"416001833",0.00433293950912563,0.995667060490874
"416001845",0.00220087244165052,0
"416001967",0,0
"416002038",0,1
"416002051",0,1
"416002067",0.00199162893463412,0.00826214815852121
"416002092",0.00289852177885852,0.997101478221141
"416002096",0.000498829047398477,0.999501170952601
"416002099",0,1
"416002105",0,1
"416002109",0.998109578574346,0.0018904214256544
"416002112",0,1
"416002117",0,1
"416002121",0,1
"416002127",0.00478492583364958,0.99521507416635
"416002131",0,1
"416002141",0.000447115212647995,0.999552884787352
"416002142",0.329274336971205,0.670725663028795
"416002144",0.0332652838029966,0.959753563486566
"416002147",0,1
"416002149",0,1
"416002154",0.99986412835794,0
"416002165",0.0200829916392696,0.97991700836073
"416002168",0.0420900577804343,0.942041670224575
"416002173",0,1
"416002174",0.00156195701198548,0.998438042988015
"416002194",0.00452032204869532,0.995292139554435
"416002195",0,1
"416002198",0.00767615583871896,0.992323844161281
"416002201",0.0125064749556564,0.987493525044344
"416002216",0,1
"416002218",0.00967913411987065,0.990320865880129
"416002231",0,1
"416002232",0.00473817720601558,0.995261822793984
"416002257",0.00122492263077023,0.99877507736923
"416002261",8.08545854062229e-05,0.999919145414594
"416002274",0.00284893831308003,0.99715106168692
"416002291",0.273382849098279,0.726617150901721
"416002298",0.00435289712778824,0.995647102872212
"416002304",0.0497529289870088,0.925699370367418
"416002323",0.884225589720132,0.115774410279868
"416002324",0,1
"416002328",0,1
"416002329",0.110034764974288,0
"416002343",0.965463395145338,0.0345366048546622
"416002346",0.000362004487658938,0.999637995512341
"416002348",0,1
"416002353",0.0440397627600033,0.955960237239997
"416002357",0.0104421842537753,0.881701758194052
"416002362",0.176128806440322,0.00196009800490025
"416002374",0,1
"416002383",0.0868349948756173,0.00381999440976428
"416002402",0,1
"416002404",0,1
"416002415",0.0135086448776689,0.986418571475361
"416002441",0,1
"416002443",0,1
"416002445",0,1
"416002446",0.00237348673005146,0.997626513269949
"416002452",0.0218345779239991,0.978165422076001
"416002465",0.00185169136551405,0.998148308634486
"416002467",0.00182338170597371,0.998176618294026
"416002469",0.00275072470235982,0.99724927529764
"416002481",0.892804525435881,0.088184547023092
"416002491",0,1
"416002492",0,1
"416002494",0.786461524264105,0.213538475735895
"416002506",0.00585761649030263,0.994142383509697
"416002513",0,0.0590904456000816
"416002514",0.276815230812124,0.723184769187876
"416002526",0.9688503008595,0.0311496991404999
"416002527",0,1
"416002533",0,1
"416002537",0,1
"416002552",0,1
"416002556",0,1
"416002568",0,1
"416002569",0.000250698982757009,0.999749301017243
"416002575",0.00366870386952628,0.996331296130474
"416002581",0.001977587343441,0.998022412656559
"416002585",0,1
"416002586",0.00169431137376703,0.998305688626233
"416002591",0.000198176773682124,0.999801823226318
"416002596",0.683454243400731,0.316545756599269
"416002603",0.00507228798758005,0.99492771201242
"416002605",1.77567458987466e-05,0.999982243254101
"416002606",0,1
"416002622",0.835337650323774,0
"416002625",0,1
"416002628",0.997717058471374,0
"416002639",0,1
"416002642",0,1
"416002643",0.000899295551817743,0.999100704448182
