"mmsi","Distance_A","Distance_B"
416001619,1517406.89745005,600278.295878091
416001645,49849.1456853358,19255.5116252083
416001792,72119.5446359754,21973.7803541144
416001799,2057476.80223831,906090.312038411
416001821,49502.0180561901,23251.4914353404
416001833,1673321.17043582,1103423.94935188
416001845,66260.5737306208,35505.4216633832
416001967,33332.5008019013,14593.3138029277
416002038,708251.081872196,171621.045680237
416002051,3350396.55395804,299911.518187842
416002067,71354.1624602396,19731.9142469752
416002092,1714408.24877221,423037.650000357
416002096,1693263.63537031,542338.708020786
416002099,2022329.58912754,722741.260504315
416002105,489361.986467248,262485.906091545
416002109,243526.301592557,126462.165954614
416002112,94576.5625019095,34265.9185763553
416002117,2500756.06220761,429242.026196012
416002121,879700.939058447,248920.303417552
416002127,778147.943675539,279781.031466553
416002131,1510540.41712568,737725.850993629
416002141,1492410.56005604,151489.237506689
416002142,1815693.71840921,376164.581632518
416002144,1143896.65731134,579697.458085876
416002147,3042458.49627918,420329.15289455
416002149,442727.071079566,201661.976811135
416002154,595879.621402486,321904.385257508
416002165,1188844.27831041,236378.627834552
416002168,1549910.92767858,442131.418449044
416002173,856042.73911504,289134.396525648
416002174,1489679.02650422,377950.02561317
416002194,1825865.97095009,260474.005280726
416002195,654970.907615211,228272.397147521
416002198,2137545.3417551,373300.35901132
416002201,2858357.94979869,642425.422389757
416002216,3392630.36706628,898764.60205568
416002218,918078.022329945,255491.004793344
416002231,1117794.5641905,315431.68878618
416002232,905814.861637018,182607.419022255
416002257,1965369.22699594,271865.078151459
416002261,3797743.08463759,398727.543963004
416002274,3447054.07658032,358176.625910024
416002291,2266548.79828118,578523.999605464
416002298,2835182.79248125,1142015.81911881
416002304,2312652.05598978,612271.233125708
416002323,2002137.81667668,421058.511798898
416002324,1598520.65544439,1315533.98186433
416002328,1347319.28015447,268963.880599045
416002329,68577.9828144113,49667.0691803318
416002343,388621.371411136,292244.021088074
416002346,1143612.86394161,944006.92202618
416002348,344126.871150637,209661.804873973
416002353,1742293.06822387,209837.771939672
416002357,1381425.0377775,634393.102359743
416002362,89504.1676409269,50513.1795836536
416002374,5728258.72526374,393780.907880818
416002383,39508.2428873328,32798.1627674677
416002402,315252.920846673,50310.6302791283
416002404,1655463.36432165,229643.760737709
416002415,2159931.15250565,212352.756989452
416002441,2264490.95969299,380241.179672258
416002443,3955728.88527186,291425.460204552
416002445,2549257.09938549,783349.140736338
416002446,1372172.63302311,299515.808450929
416002452,791415.719367307,562211.33828977
416002465,2194475.46771303,903694.345975477
416002467,1423762.92039649,285614.967317204
416002469,3571634.36831747,1409494.05987506
416002481,1292079.42349168,332864.571175837
416002491,787802.736841825,116696.000705239
416002492,2700240.1001193,503862.506615023
416002494,2097429.75520229,422440.050544284
416002506,1176257.97074788,233950.72020757
416002513,431942.652897271,38175.5768798565
416002514,738255.242674898,147458.99463391
416002526,402753.261991423,328241.11963759
416002527,2270830.66976981,1752139.40441698
416002533,918538.752352622,430514.290830741
416002537,980163.637473184,577991.946705712
416002552,2040367.13566061,662527.604213852
416002556,1667572.52848165,158577.724397772
416002568,2072357.28168491,1038144.56501302
416002569,5969602.58844693,2078463.38424629
416002575,1512044.11864722,544512.981432853
416002581,2892240.58589215,1378742.1342583
416002585,484111.558299283,132834.352356273
416002586,2713634.62611354,546181.928177165
416002591,3720492.88004254,474302.059191465
416002596,1816212.49141032,662543.640331553
416002603,3379126.52947746,1433007.37863973
416002605,3756470.96440871,1257670.33165051
416002606,336655.614275981,75203.4488182419
416002622,346671.209559617,189885.080712571
416002625,565208.372861914,256392.500835681
416002628,615071.904507933,365185.34506577
416002639,1292460.69250686,748919.770200804
416002642,2398885.35231611,1172307.47960442
416002643,2674928.62553524,630573.013387285
416002681,526965.731944729,317068.137426149
416002682,1862163.70411927,358654.651680424
416002686,368527.120879903,221978.19917463
416002695,4044229.94880693,681651.666378523
416002724,2434284.02805157,1109927.86960448
416002731,585520.339904068,248649.857547755
416002744,743803.572004812,543266.628721629
416002747,3077161.80151013,842620.568497845
416002751,1004371.36146027,240738.489539534
416002766,925985.99554066,245759.437997161
416002768,365226.222096068,44480.4140917638
416002803,266263.712867025,58038.1243728444
416002804,1223707.85782636,409634.772708888
416002813,1546985.14616367,453248.498506078
416002825,2257149.01643485,1496596.44273433
416002826,2351029.29107448,535517.777756279
416002835,672776.887266539,340013.791352864
416002858,4196738.18004649,492192.846395521
416002859,1667658.81760382,795733.200301724
416002888,562730.516317698,303257.749900535
416002893,1928016.44504249,150245.949590052
416002896,2126135.51879548,1229240.38011992
416002900,8122907.86870942,2332565.55187953
416002904,3437317.91869282,1518646.42575495
416002922,1117813.67233533,123180.584178366
416002933,321993.863630918,124797.376851141
416002934,975184.64599087,317012.484223092
416002938,463707.42571509,206658.100713779
416002946,2024952.95182233,1777772.85445125
416002948,4082943.16945717,1038113.79967946
416002962,6930801.79370033,746156.613224913
416002981,2232485.12025908,198941.411489584
416002983,1311891.71748372,255167.433805594
416002989,1614627.52871599,340090.439852434
416002998,3198156.97176327,1000460.16503456
416003009,1324641.68633957,353885.335396081
416003012,55816.1438591417,20177.5653149982
416003055,2323286.8630363,425761.952135701
416003063,478996.882544792,137477.850142735
416003066,1396808.97375468,196973.695395407
416003068,2379088.1147069,603980.510391825
416003073,3264349.87437511,2089969.30569013
416003074,729272.342864937,390247.811831003
416003089,565660.728950317,402652.131502844
416003097,674615.35184126,286296.841440267
416003105,3442813.94582569,1480698.24415822
416003113,252727.198172074,25934.525489076
416003149,1228148.44763371,158904.460663171
416003158,595729.066582362,192471.454761192
416003162,2676315.91708442,526118.866140182
416003165,5985015.74403317,1405566.43510251
416003187,993800.821472503,542517.421054823
416003189,3062178.89852563,1134741.19418206
416003192,0,0
416003205,1434390.48142663,529364.917372871
416003224,1200172.34172849,188698.600821882
416003236,1620869.83451198,897502.487954241
416003272,1534303.73842615,273711.089617446
416003278,47683.8245299709,15474.8274806477
416003306,1614637.27921964,1444942.93649548
416003315,1695959.20856779,291307.085760515
416003371,1287288.61942604,487675.945431054
416003386,1278798.57317981,207551.969805485
416003408,56635.565398873,25958.5119545844
416003409,2484637.99797419,495389.676845433
416003413,1586302.85613397,132458.386573851
416003414,1483369.94815902,231302.038878894
416003452,1540508.53015875,825020.295744979
416003463,1766862.97087833,1093391.04351903
416003466,1630523.19132996,314422.418382208
416003472,195881.213211778,61219.6705437796
416003483,1071217.19053094,223262.122024485
416003484,2284393.31174866,0
416003505,467100.701064688,246006.941280416
416003541,983965.187643647,589046.11620568
416003556,3618525.03511736,1789660.24234198
416003561,680177.133687422,469127.817266193
416003596,699298.496368712,109604.056721688
416003609,1202872.6713192,246465.269023814
416003624,1070859.63396613,265319.300477665
416003627,587586.946471146,323247.631546879
416003647,6567404.51032721,2671027.31346342
416003658,2431376.91910885,516717.306327223
416003665,1177113.55914842,229513.95220629
416003676,3877725.14398876,1780302.70989657
416003677,1990206.15041099,423658.378319809
416003684,459218.879399026,311820.029609831
416003700,2658262.32490308,605976.119515624
416003709,3307077.12431,1484192.73971366
416003735,2486815.12617234,1112793.10385462
416003741,637433.605019136,545150.558653234
416003742,1968473.29130946,1436980.11775486
416003756,3380595.19640019,1225225.64296017
416003803,3231549.22335967,1330398.14100149
416003814,662256.705284674,441007.269988268
416003822,3375554.24158282,1370037.00854036
416003835,1384340.57112436,213785.226658382
416003854,5571443.66161184,1197886.35791276
416003867,1926744.4229776,667455.873919891
416003869,2834486.82874196,873974.963305629
416003874,2873606.6477378,1821267.1142453
416003928,2373364.28950722,1140672.32912915
416003933,765386.604017511,329152.158140248
416003948,1423987.27183385,184610.291301761
416003955,565150.252942155,464355.596211865
416003984,795626.145640318,557478.933026562
416004043,1773897.82301481,493926.820667157
416004044,506286.881561782,473056.166081503
416004048,504027.412790467,302205.446066903
416004049,3906511.04766097,225438.540683334
416004073,652333.871525832,340293.762458264
416004084,1888393.2968795,1252897.63776068
416004085,695954.248169823,340904.786039307
416004098,2529275.50650579,403521.022474027
416004151,61909.3221266087,43321.5301354733
416004158,788334.755514447,323058.318235931
416004164,770085.865645263,110521.860453715
416004166,1721839.29952812,494874.156162785
416004179,1891497.16701745,708719.648615357
416004214,942884.84953706,578455.535510976
416004242,1973556.70678334,245637.582523828
416004246,614081.435335406,287933.969337751
416004248,2055454.0874446,241803.111021304
416004256,1997615.86792138,434752.058198909
416004268,485558.409050437,259077.289560426
416004299,1046153.55549544,708569.089370765
416004339,261025.527305632,92333.2274958972
416004341,709511.119852088,423088.408935022
416004351,293318.342422795,92395.3617814132
416004363,2581777.73645275,1955412.77092386
416004368,1396260.30636357,311177.91806459
416004372,2201548.33051609,536920.7287559
416004375,2986647.43133244,2269735.51062881
416004378,0,0
416004389,1628897.21509195,317764.39080233
416004408,2288652.10309852,495594.505779088
416004409,4005292.52072364,1673714.17744204
416004411,4622898.47108089,160566.435057163
416004421,2427091.42857672,1694247.46029883
416004442,956464.799467778,189096.445900755
416004453,818931.940201674,543829.988480422
416004501,2206039.31550344,1153956.89449909
416004502,4325899.8957644,1084928.27295975
416004506,357696.868453483,97894.2869744089
416004553,4163933.84201206,1162907.40449223
416004565,4346907.90825389,1252138.5681882
416004566,2482406.16822676,1167189.76354574
416004576,90137.873576393,13886.0132498688
416004582,826797.488376848,506340.384785556
416004583,2557185.60674242,502310.362055478
416004591,6055090.22556713,1529246.28775222
416004627,1399356.35397031,324738.700647022
416004662,1261218.33194927,280669.737018498
416004675,2377821.33988706,459674.957015691
416004685,65263.4482637427,46984.2911570401
416004687,1280974.34078897,280069.465205777
416004759,2312671.42554479,576319.338395729
416004767,19017.0880616873,6126.88897104358
416004881,10827.4114976278,4703.40626795914
416004887,1047942.20740469,96622.2079387388
416005082,1031962.50712913,489769.016380438
416005085,0,0
416005097,6224332.51939198,1582168.86748388
416005149,49808.1305974805,27594.2427851989
416005188,7037467.15182006,3002527.92951528
416005220,6994644.04997123,3156635.71829555
416005265,51660.3897115485,38354.3098664589
416005345,60034.0796627418,13117.2932390453
416005346,24267.0002027907,13226.2198016831
416005370,5334410.06772544,625903.357124067
416005482,5052052.28479612,679654.34512147
416005500,0,0
416005529,193276.671872958,25709.9373410286
416005647,213189.759065214,133828.281841005
416008800,1032728.49855856,490300.810523385
416015700,740540.602530891,131483.497481417
416029255,52081.3985884701,27973.9804467261
416032700,6949478.1133635,2943200.5071879
416036700,0,0
416039900,5096776.37696971,2235204.8223275
416051231,53371.6337058879,26079.4598155309
416052600,2079636.00934313,590737.605449912
416053500,6782424.03241638,2496259.17363079
416054500,0,0
416058800,2530989.89999339,4537.31397604264
416066555,68836.0809883101,42269.3766973661
416069700,621782.583542673,498944.822916064
416075700,664739.819323519,330221.599379554
416075900,2964066.3180806,531252.675890093
416076700,1111898.02916997,143268.188575331
416077500,3118342.56061693,476134.079748793
416079500,1886371.39228239,439652.544398295
416081500,7632865.02673976,2946741.37257747
416081600,7482840.37754083,2587054.42836339
416082900,871630.242880563,387721.664156356
416084500,932233.276551486,219029.816370639
416086600,3518586.30416496,831834.471018575
416091600,7397271.66107524,2392724.68935488
416091900,3426812.1986624,511798.872494908
416097500,1420334.77922436,511094.145297822
416099800,6954953.64664065,3465724.27563317
416101900,203512.169920421,81553.3898237539
416102500,307941.456797457,153794.0621031
416107168,71291.4817402927,48005.793468458
416111500,8144053.42340959,2479253.8587567
416112500,13680.5042304274,463.400732483477
416118500,1133275.47912966,686238.946431611
416119800,1716456.59714049,710227.17338848
416119900,1586091.80199692,688597.368967667
416120500,3556473.77220189,535015.996628211
416120600,3227734.96945504,639407.094455922
416122800,2340675.43056786,847061.630471597
416123900,1464575.91157418,482783.908289211
416127500,4030838.1531628,1553030.21708972
416127600,889258.244333657,440873.684415394
416127700,500625.840946959,451925.305085592
416127800,4558251.6527367,1085594.23810907
416127900,187376.421823813,117457.268133221
416129600,1831912.81404208,7136.3174555272
416136900,2515286.25396398,6897.35577248604
416137700,1055976.27590226,2937.95560718068
416142600,4673042.71043321,870714.462335996
416153600,0,0
416154700,893656.338687614,194422.732123547
416163900,453265.949815184,164009.504593314
416164600,4517957.69639843,622532.605378585
416165700,0,0
416167900,0,0
416168500,2889259.81397369,906406.357856467
416168600,3425648.5991965,486545.939443747
416171600,1967838.51528328,1081758.92707007
416171900,0,0
416173900,3056648.65635219,801869.236007911
416174600,14725.8877490752,8786.22381027893
416174900,6976184.09097407,3456023.88698537
416176700,1882515.1875023,840771.240037135
416182700,26788.4106390814,10928.9164745205
416186550,88399.0285729941,39208.9017787636
416195900,3414841.22603537,663148.101187227
416196500,2188555.45604121,792130.881520872
416197600,3928041.19113755,1198493.77663179
416198500,3339837.40053281,1285724.60822062
416198800,903076.577692665,266648.918296437
416199500,1985666.77946746,1205914.49479088
416199600,1140290.2587838,457586.464055134
416199800,645585.597941767,249448.500880228
416200800,119745.174257422,39052.0669245309
416201266,173850.485265452,110676.988009139
416201800,129164.344363222,83256.9109011786
416202800,1203790.99772197,164668.483143248
416208900,3870374.44892836,394420.693473836
416209800,939964.136437765,134171.858631888
416210500,1208626.81619989,498100.056738839
416210600,3951144.54800056,1760365.25122323
416211002,90319.2285425075,6068.95562043556
416211003,91585.4605345895,35996.866065624
416211600,875408.299074584,237073.511621185
416212600,2451561.576234,676094.582064403
416212700,142795.933358198,41427.8668996151
416212800,1589625.0928477,759444.011580124
416213700,1605667.26986356,1031611.72360082
416213800,3350909.56437663,1514266.28516775
416214700,1865281.49803868,1476153.72289928
416214900,500256.876223954,160250.55816493
416216800,2952451.72727916,2039139.86532329
416216900,449224.024747712,176727.595335155
416217500,707793.425905598,549860.493110794
416217800,1145281.19768786,666197.826893588
416217900,1524949.110487,1145541.1099362
416218600,2619215.59388588,1481639.15357722
416218800,3182888.65938755,319983.306380075
416218900,888655.564723503,272696.450984029
416219600,3996774.58846279,124112.063948192
416219700,1117740.25892632,1027916.58561867
416220600,1275935.75214252,546801.483958953
416220700,1447611.94073487,272975.321469743
416220900,2105445.94810603,341373.09260006
416221500,2863970.28881415,933906.349299644
416221600,2036821.35014685,855109.984501099
416221700,2716225.75195221,856930.3538102
416221800,1627936.2417839,767860.273472561
416221900,4011651.65188719,1159825.83349225
416222700,688649.859318774,542539.685496804
416226600,509230.257542585,173666.895709506
416226700,3705961.14741772,363143.645091607
416227600,1818917.76531712,1653200.88548517
416227800,2330163.82938678,1297371.20857297
416228600,1510488.11830023,242928.401875638
416228900,1714490.67905603,488242.46654296
416229600,1828807.33791195,140705.032628749
416229700,2200683.2566848,559026.105173971
416230166,70292.1547265596,58645.9948495848
416230500,4241712.76292798,338022.882935311
416230600,2952528.79891782,2102305.26558615
416230800,4407475.45276637,1424220.71668346
416231500,891073.274033492,741203.013394601
416231600,3336051.98643945,1858724.61984329
416232500,1948960.04689951,989530.120082847
416232600,4395630.2097207,964525.376450897
416232900,806007.991535732,572432.232307545
416233500,804764.353572535,714238.559063255
416233700,3985518.28244871,1305832.48203673
416233900,2786651.56082717,968849.873966845
416234900,657004.842145216,411350.413393997
416235500,4779819.28578541,622527.334417603
416235700,430208.711625989,192470.317183798
416236200,1303662.89711317,362148.706353865
416236600,751910.611760771,366944.854644367
416237600,5828931.69654633,2141047.82927597
416237700,1455439.35511852,201093.721653168
416237800,1506965.20158034,489198.124416578
416239700,768759.078714743,404772.47125439
416240800,3100085.71772986,636612.959511336
416242800,6313441.91029646,1485411.4776116
416243500,12146.2288292185,6922.59133759532
416246700,2701828.70299432,4817.38399157223
416247500,1140453.9328963,269460.028507572
416251500,3839066.88397337,1029802.00769332
416298160,118943.745045473,43219.4875377004
416298180,631168.063032479,426959.105323778
416303000,1321910.27835165,534941.114448635
416306451,136273.898812732,35801.6892585382
416311000,2167635.92528429,4311.78379194248
416313000,2768973.87976229,7680.94858754306
416316000,0,0
416329000,0,0
416338000,1806411.92231256,554641.369926205
416342000,3914988.3928937,694470.490239351
416345000,0,0
416349000,1179979.48418353,365156.647837344
416353000,961047.667624996,595128.089512216
416358000,0,0
416367000,8071969.08926695,1941943.3427782
416368000,4054840.17001249,947098.331401564
416503000,5247451.59010716,684778.922686605
416529000,0,0
416530000,2888390.83756882,16023.8422922873
416540000,235168.280672867,11850.7754149492
416556000,6923726.40840334,3959030.70491462
416623000,2071945.89450063,954581.130397274
416631000,4011916.22859898,632481.802748824
416633000,0,0
416635000,0,0
416641000,7721456.36929435,2887058.46973139
416679000,7850483.66937672,3508684.34182387
416705000,2619824.21277922,0
416710000,1236372.58535211,281950.378996725
416717000,7098265.92420622,3200508.57669356
416761000,3337738.21326135,989946.059428196
416772000,30002.6082614347,1903.08836439447
416779000,7797035.879901,2960697.4157697
416785000,7238960.53454116,2660753.65474089
416793000,0,0
416804000,7179092.96011606,3056354.3061501
416815000,3277169.55474601,899802.973041959
416822000,1222388.49678196,448085.341559166
416841000,2746644.22793278,2860.32426739375
416850000,2928836.85555291,5578.36704723253
416875000,0,0
416881476,1341797.47661701,665530.044281435
416882123,60242.137279816,24494.7074195749
416883418,1470289.97729579,748203.00470534
416888974,576947.864545575,408556.885144024
416889000,936982.047550131,8599.78374728545
416951000,367997.761463677,96078.5000009046
431000138,1347863.1347032,617285.15238511
431000168,1328137.55770037,691189.664306878
431000254,1501176.14758396,664814.16593953
431000343,1507726.74397133,783102.831346831
431000356,1220327.56666408,617213.882438589
431000476,824293.338021018,499216.24735864
431000582,1748955.99651748,904940.417913531
431000638,1046456.9176663,704944.376643207
431000650,1947457.44724504,1494933.41463777
431000662,2002701.16424359,584360.971595803
431000672,1197799.59251996,424799.525093221
431000711,1162682.4253772,557298.225016909
431000713,1276274.04032576,177565.180063687
431000775,1435930.44800798,658380.959765499
431000857,1548841.69439653,849572.886271318
431000944,922115.012945943,463664.293139354
431001016,1269278.0052185,731085.301665498
431001079,1343972.94979485,886402.309760109
431001235,1658797.93445072,1059153.42027544
431001322,1260442.15114448,1028921.52534261
431001573,1377957.2324653,685314.235982036
431002127,1335843.71836276,231792.583213232
431002191,534666.525943729,539742.825477073
431002571,512984.842213406,497376.411606102
431002693,1203508.53497607,627926.569750904
431002995,521523.184255886,144446.711859904
431003252,836973.966427484,394360.295515059
431003457,1311598.73902737,450577.262785844
431003491,1815308.75103138,1099059.29912013
431003515,1107326.85344256,280911.836351899
431004047,2007406.8448832,960512.572981591
431004082,552778.863604916,116410.282166233
431004286,1242728.62031341,312144.936907911
431004389,1139806.71825016,852301.620559979
431004559,1300149.84324736,1084678.92718198
431005009,1326177.55285062,934917.529994608
431005381,1255896.175079,348832.583825796
431005411,1294581.16384737,267502.206937197
431005871,2122013.44904655,1062269.68008953
431006351,166971.286449641,39788.4598762495
431006558,1399752.79958606,130824.386742534
431006805,309609.506597819,52050.6262436873
431006989,349974.467265262,35956.6847925065
431006995,25709.1354811028,12326.2383622225
431007015,257817.25000677,76547.6910691844
431007026,333417.802770886,27171.3223412926
431007034,352226.298545422,16832.2776735382
431007038,273125.883006126,106389.810784387
431007076,185473.111926417,56014.658915914
431007088,202322.592275161,27281.587067087
431007089,136741.856977923,106710.869311641
431007091,349751.750311151,17602.9603170471
431007104,19733.9795253928,6888.43000996256
431007114,308841.898888578,32631.9263949868
431007123,49345.529343704,25672.082938762
431007139,124078.449859678,30107.3387825829
431007141,314356.596180892,51433.1882056527
431007142,192630.722699595,52094.934942976
431007176,308156.475907813,58402.8048790453
431007183,250767.863555482,51612.7743766556
431007186,179786.719507953,57068.9664694514
431007191,605154.923955673,37941.4151962061
431007192,84578.2476604732,23095.6298543816
431007193,235976.75256977,32547.9779601124
431007285,601496.084193879,218691.764194968
431007286,94808.6667473811,27223.3838172644
431007295,107027.504469782,23214.1022317104
431007296,186685.428480047,25551.2873452483
431007303,923822.412858781,274600.282329299
431007378,314922.27048406,16230.1783805708
431007379,280267.501629523,57831.4112828307
431007496,441925.426309551,83021.3572555804
431007598,201012.071258049,32455.3376472421
431007646,157873.644433223,19998.227338481
431007802,267036.37425235,102265.247463377
431007838,239656.225364024,54676.615496348
431007935,461815.733614928,99860.1771844587
431008471,299262.446339863,19320.3409903857
431008486,26353.981188158,10010.9840910652
431008501,92497.4865116485,39846.5385758072
431008505,27888.9601088402,16539.9252019724
431008546,170932.998710264,34068.2185094359
431008555,229420.523372123,201139.717398101
431008609,121103.72182126,61869.3911460374
431008617,311236.404575367,18700.984057551
431008649,308774.576145407,54338.5836634388
431008699,52498.2391558906,16197.7310557531
431008785,130076.48252136,23681.7278706183
431008791,141047.273361315,38894.6849214603
431008866,226103.723501033,64023.9307306991
431008869,160991.091280455,32506.5093292899
431008883,34599.3376847852,8018.56091494102
431008885,314069.867100268,42236.9365739395
431008893,175737.918868339,61586.3211855137
431008919,879530.952834682,391647.420157334
431008962,86805.6214367441,25947.8472713292
431008975,198379.815603879,42613.6894490596
431008996,43996.2100825286,6543.99296752753
431009021,43703.4971364958,21833.1340502171
431009039,186877.111255886,150610.72188401
431009115,7536.71685180482,4575.96060492886
431009122,0,0
431009149,323000.510147469,19035.7638493837
431009227,282768.906262367,57080.7306206925
431009289,286088.623596018,24524.9733442641
431009291,182864.844629995,47232.3692337262
431009307,117430.284155616,63559.283000411
431009308,191701.925786407,42495.3129249667
431009343,286252.131934295,47184.2474673417
431009353,311692.331254004,197257.824528595
431009354,131133.464083766,38427.1824980831
431009381,404746.878549635,64178.399112191
431009386,342576.854754034,144606.829445051
431009388,368939.586511266,47385.3149716797
431009407,492329.962217915,94104.7619148882
431009416,67191.0454371432,42730.8534311057
431009671,23035.5752368951,5020.51633888624
431009808,123961.136245907,63745.0423325983
431009916,301881.35807483,93584.4217279902
431009933,947815.114413171,409620.043025312
431010018,659382.179529398,290848.588865778
431010031,164758.699849364,27153.3927922256
431010099,341291.808222732,12422.1285010941
431010152,118326.225173055,55712.684021905
431010154,330361.986316806,18924.9423574967
431010158,23594.4359013113,11694.1037636834
431010191,74970.9595078696,32203.4110947809
431010193,146668.846327875,29681.3613139681
431010199,164312.748471447,24308.4402622387
431010202,273710.072279629,50934.8563548386
431010206,196742.341255605,28263.6603105579
431010233,169100.717085864,31909.9462922478
431010242,147908.086855762,42757.6733738183
431010243,153805.465580429,84152.8904543216
431010244,303868.819427673,162903.6835245
431010288,308505.839428713,47030.0154349481
431010295,222784.931535555,48139.5373001862
431010315,183230.536423192,41197.9918718628
431010321,25189.9729717943,12320.5323752788
431010406,91487.8710680231,10535.8368722383
431010463,300874.601549694,233230.310788565
431010498,503446.368450179,165520.105278711
431010651,101254.135284926,29606.4065960228
431010721,301081.027525753,37924.4641301156
431010724,302166.05876759,88680.0403178877
431010797,296755.346729802,21045.679830888
431010887,1156327.10400081,794755.277241786
431010939,101057.0116281,17459.4688422591
431010968,396361.369146657,171282.592144405
431011024,68061.6404436495,38544.5024666475
431011066,137372.287961579,32812.8571790712
431011081,70051.7987839297,31466.639604966
431011153,21485.0926442555,12338.3034134478
431011189,61755.4226311425,17052.2323981127
431011377,1501150.48388644,399914.532582352
431011428,48889.5874168927,14263.4482855031
431011762,84568.5577159617,51912.9587863571
431011829,31311.8752551446,17342.1800626246
431011843,289717.81237712,20588.5302804871
431012191,73449.7883934258,20087.8462410556
431047000,1604.39628728747,0
431053000,2389602.37250942,538354.140128631
431067000,0,0
431100610,2719461.8554607,643686.916181316
431100690,2790794.60182286,476957.463657453
431100990,2004070.05796488,338017.65830873
431101210,9645137.32222469,1574828.75026396
431101320,3692515.34731529,1138950.68626409
431200070,1489321.82025749,1197840.61360578
431200190,8393068.53530072,2336639.69280737
431200343,1185079.00800374,452122.990640316
431200460,1188646.08062224,394581.375773161
431200503,1144340.09854486,678139.184951516
431200520,1827941.9011915,738484.434409247
431200541,1599277.37702258,1005548.14275604
431200570,1045880.72221367,610842.841843054
431200599,1031024.26497106,292704.913836783
431200702,1140344.88781152,415896.178074981
431200730,7636019.6346041,3328713.54955964
431204000,3559665.03730293,1010638.94404018
431206000,4523525.31653666,1032084.23362883
431245000,585657.81569385,144504.413368522
431298000,7503213.10902221,1340078.83917878
431300420,305402.258892123,171009.417869009
431300480,418673.729565312,155671.071046671
431301286,496097.776722147,300157.17843011
431301296,1423706.64250118,405359.850873316
431329000,2158725.3362394,370448.633826062
431361000,7521550.19346308,1012996.3856613
431377000,1637174.95948039,866092.117927578
431380000,3240931.13276182,748000.854127292
431382000,3114797.87708376,646626.203309154
431414000,1910920.47604133,636491.771707544
431424000,3157436.79234889,839994.933980227
431448000,0,0
431490000,2874116.86813021,561063.494626463
431500040,2893121.85345867,607602.969808698
431500044,1617764.85872889,911283.936471484
431500078,982860.897077564,180011.014099752
431500100,247605.369702254,91379.6007789898
431500120,1583318.65716179,711088.679143794
431500130,1858146.67245139,924533.717012069
431500180,3990974.5278357,1240257.83585381
431500220,614422.443676311,537356.052691674
431500330,1207247.37260493,263541.932275311
431500360,1135946.86484458,839617.155750034
431500370,1030171.69329179,424112.430966137
431500410,890556.94783692,209761.835631634
431500430,2133573.5195631,748149.581750109
431500460,7260463.11348811,1598055.770503
431500516,300912.484053487,153499.204902518
431500530,3692575.0100269,978581.318003406
431500637,1332948.17158572,1118566.33278735
431500682,659671.009926961,71499.538921604
431500720,722633.066198916,334088.279746617
431500730,845413.815966878,366936.392517089
431500760,796143.120737238,287794.644280754
431500780,203789.4843677,61454.6925228342
431500801,1087282.36421824,778055.426039628
431500848,841567.565114205,378686.316770979
431500880,1071145.14179796,563970.848799972
431500940,1614183.76427613,598988.655111965
431500944,1965041.62472493,483518.436790222
431500950,1041353.07102957,282099.39096455
431500960,893292.238187031,208743.240406744
431500990,1374417.61689508,674578.855867491
431501010,888679.206074705,208340.313281985
431501114,1448930.94010422,895243.650773475
431501170,2040348.49222544,246685.277853664
431501173,350717.326195938,22669.3734164982
431501176,1482502.36882309,1151325.52460438
431501186,773989.947380609,285954.343919773
431501250,1993260.25962206,728912.155660804
431501252,1691529.68091106,473320.790659665
431501260,1510429.5790073,1115305.29446418
431501545,761320.006935994,308412.577594149
431501605,1260368.36094192,1212592.08588543
431501624,1397697.4277458,208049.397101318
431501646,809343.087734453,203702.206132607
431501647,1203718.08199135,408561.416188262
431501661,856941.03582791,205947.008677578
431501683,959767.601393915,322657.116230761
431501689,1675602.2857693,790980.320019752
431501697,999856.165115685,209942.630719713
431501724,663431.404879519,69250.0381956686
431501731,1349782.04823469,270955.299777608
431501757,761519.306302873,492809.323511157
431501762,1901034.68340972,808783.075468285
431501786,1428697.8323228,416510.817211253
431501789,1462048.56267868,690783.913540086
431501795,1288745.77435967,1003715.46781488
431501805,1012140.46143487,609771.860244189
431501822,1652014.51211256,386649.97297527
431501831,1664914.00938343,618944.724742385
431501883,1402082.33024426,1004631.79825645
431600008,1595704.22018725,246270.727557211
431600010,9000.70726030997,3771.43793233023
431600065,495462.793878125,137045.553331669
431600078,1033496.94331692,464817.497363721
431600092,1394968.7632006,578201.744681786
431600120,1242967.36824913,786933.525401561
431600140,1803438.64823435,652760.826926015
431600150,562103.144170109,241695.570113706
431600210,3503204.69519809,64545.4277106421
431600220,1319806.4931192,654725.767500806
431600230,788964.293552917,235797.768217535
431600240,1479480.46424589,764213.451155689
431600250,597277.057690754,45442.2062331967
431600260,1266364.84296037,436403.655817899
431600275,1134587.67010726,351294.432040515
431600276,909351.765323693,331941.701930573
431600300,1293939.01811101,199009.086100638
431600320,1760411.25412754,866881.868383408
431600330,167570.790276257,51253.3394878149
431600340,1359399.55595065,240599.538637471
431600390,1224128.23426216,334424.429989263
431600410,916071.321826707,144678.377030041
431600420,1094085.97367191,558084.751966146
431600460,377601.429332655,43389.3973100583
431600470,886510.21540741,527385.389939108
431600490,1161384.672474,264322.227402494
431600580,1349027.95648221,648821.913136013
431600610,1523668.91295112,534037.14772483
431600620,705934.679928824,221945.263254053
431600630,2054655.40367043,516628.47902244
