"season","mmsi","xcg","ycg"
"Winter",735059233,261.265923309788,-5.07945987572362
"Winter",412691770,184.196250266506,16.0519268353351
"Winter",224987000,254.833170191677,-19.9489609890083
"Winter",412326895,169.665270610633,-14.5665458942699
"Winter",412326904,170.163880634601,-15.6727768972107
"Winter",412328755,170.463991098108,-15.3644621357038
"Winter",412420793,241.882810667739,-18.1065756788191
"Winter",412420915,230.909479940831,-14.4976180109034
"Winter",412687110,171.685570348252,-16.4035465660724
"Winter",412694580,177.372693604721,-18.7583686619294
"Winter",412694590,177.303615947818,-17.061853611023
"Winter",413341000,169.900044786343,-15.8579798724906
"Winter",413344000,170.169774470955,-14.9936885591434
"Winter",441220243,165.99358981004,-14.366372526153
"Winter",520033000,177.314723084268,-20.271681785629
"Winter",520150000,168.062980075183,-16.8360830010148
"Winter",520173000,170.402330703624,-17.7218207429732
"Winter",367128430,198.228835432087,16.7766373482008
"Winter",412331012,178.609020434809,-16.7325462338622
"Winter",412331013,176.926395186679,-16.7784807642525
"Winter",412400154,234.217909785788,-16.5042807712875
"Winter",412420236,226.078092511951,-15.3783893972502
"Winter",412420792,245.269643705582,-16.7372151120047
"Winter",412421025,232.921854546947,-15.8381222686518
"Winter",412463904,230.933819337781,-15.5445500255993
"Winter",412695630,213.254824635765,-10.9693660777864
"Winter",416231600,184.009140209631,-13.3166418552838
"Winter",441201183,170.961977791837,-18.1929285106569
"Winter",503337100,154.484398044299,-22.9222239385351
"Winter",520019000,177.795403871491,-17.9803431941113
"Winter",520074000,179.268080885811,-18.2380009405327
"Winter",367485680,228.88386114106,22.3652989811737
"Winter",600014098,177.244507330726,-18.5067523018139
"Winter",431000343,149.645014858631,32.3284880989443
"Winter",367516940,205.774247416211,24.8350257888647
"Winter",367581690,202.03628903726,28.4139414171872
"Winter",431501822,151.523930758816,27.4526609073131
"Winter",416002383,122.326494283371,24.666423850644
"Winter",431002693,146.75630229233,33.8718347862183
"Winter",431005009,148.786774892154,30.1678383544348
"Winter",367445940,201.515301043065,20.6438490137354
"Winter",367479170,199.0767853812,21.0399349640001
"Winter",367140260,202.221270642075,24.4212936160046
"Winter",416229700,155.759061607934,17.417346860201
"Winter",431200570,140.932572575376,24.590814379207
"Winter",366909880,205.272052381511,20.680677598532
"Winter",368144000,200.256958224824,20.5044067322386
"Winter",431602086,152.280485681695,31.2348505466504
"Winter",224456000,243.425175614808,-26.4065523350843
"Winter",367003760,208.031376403112,25.9295824972526
"Winter",367132820,204.710119527833,28.7491571483164
"Winter",416032700,202.258350259059,31.6250902588052
"Winter",416804000,177.604260493897,30.2719509026092
"Winter",431600570,158.947897019707,23.6329796880667
"Winter",432626000,169.424872645967,22.7147019954053
"Winter",576635000,202.23958200898,31.8212448537414
"Winter",576843000,191.470084993592,29.1397690253513
"Winter",576975000,192.010915359001,29.6432059792854
"Winter",416003647,199.716111379037,27.1190613786282
"Winter",416039500,184.900246151585,30.9845043903156
"Winter",416081500,189.939470765847,31.9516890947384
"Winter",416081600,190.591761886859,32.0507566852427
"Winter",416099800,179.768442362339,31.1637253343402
"Winter",416717000,191.551976795926,29.4292564149047
"Winter",576690000,194.779551216436,31.2462057900033
"Winter",576890000,179.564974294817,29.0142157868111
"Winter",416641000,184.596971107305,31.365226375754
"Winter",416785000,190.080904090913,31.820706688704
"Winter",431053000,177.471481663834,19.373250162794
"Winter",431298000,174.137780720511,26.1868868651565
"Winter",431500460,172.481607729737,32.8110637457851
"Winter",431701560,165.567202420851,16.9349668250129
"Winter",576633000,199.919688521841,32.5118592968335
"Winter",576811000,182.53215090609,29.1511147043792
"Winter",367107220,225.122658854757,33.4127035250704
"Winter",367132830,226.616441303834,34.5019366189332
"Winter",512082000,174.752780013853,-34.9631568601756
"Winter",416004409,177.264420244077,14.0950927833834
"Winter",416003709,227.960226949177,0.116687230104873
"Winter",416218500,162.024697325811,10.584005482177
"Winter",413011000,202.639572328239,0.0550482886907204
"Winter",416004565,217.297330056292,0.123979659537577
"Winter",416004566,218.979422912089,-3.07388610968255
"Winter",416220600,158.484265577937,1.5887648249247
"Winter",440781000,179.030298590949,4.87497402977919
"Winter",441869000,178.079556630579,5.75704679899655
"Winter",412328796,191.903324504853,2.22593099233086
"Winter",412331032,201.371100180744,2.37982311225723
"Winter",412371208,195.640561460548,-3.92350068775791
"Winter",412460278,174.89660291962,-12.9566334359115
"Winter",412985000,203.1777480609,0.894386152391801
"Winter",416004158,165.364693493216,-4.78579960797878
"Winter",440765000,221.745291995379,-3.66561505992105
"Winter",416005097,209.078165696548,14.8577663630973
"Winter",576682000,192.313690036034,27.9205572574934
"Winter",416000412,173.565736074271,33.1609366710875
"Winter",431600220,147.197131258723,35.5223438636498
"Winter",431003491,154.77390035263,32.8249523359598
"Winter",224256000,170.683256028773,-31.2380608675144
"Winter",512003467,175.249003367673,-35.300256614184
"Winter",303174000,205.348398984159,23.8428806741493
"Winter",367482650,201.393060576855,19.961891116805
"Winter",367373170,191.426863302988,-14.4343679205246
"Winter",412460285,230.727597658449,-14.936168677658
"Winter",412689320,170.175437914628,-17.9053229913556
"Winter",412420794,236.28871052201,-14.5958713794796
"Winter",412460013,228.476150157451,-15.1477549514291
"Winter",416002586,223.038382363743,-15.7496442081681
"Winter",576664000,174.065100326199,-15.2613005012332
"Winter",416211600,148.398462682431,11.6394778545862
"Winter",412326894,170.200543205479,-15.0569345724787
"Winter",412420901,233.108636239089,-16.0896355736486
"Winter",412420902,231.856683465495,-16.1345471146035
"Winter",412689520,171.601286442177,-16.257019637017
"Winter",412689540,171.692701331884,-17.9592945876117
"Winter",520130000,171.631335345608,-16.6030737498742
"Winter",431414000,151.633351680243,22.0802358745472
"Winter",431600870,152.579939797809,20.5591398229255
"Winter",412320023,170.418539505613,-15.6696333812051
"Winter",412320026,168.772242335184,-16.6204915324815
"Winter",412687160,170.263536771516,-17.3803575103763
"Winter",520179000,169.609047349205,-15.3647933089928
"Winter",412330105,186.873430986237,-12.1156981326024
"Winter",412331011,177.814873453555,-15.3482843450596
"Winter",520020000,179.058183424485,-19.8203295470481
"Winter",520076000,176.867373880877,-17.4086758832359
"Winter",520077000,177.999305549598,-17.3544420805202
"Winter",520116000,176.413905810781,-18.0763232736236
"Winter",540003900,162.819254286948,-20.5461026461242
"Winter",412420238,215.673582326348,-12.5510659026671
"Winter",412420585,235.694590514745,-17.3995675819345
"Winter",412420852,193.174481092264,-13.4479283525162
"Winter",413322690,170.03805231156,-18.2789339637809
"Winter",416058700,120.253539823009,22.5126548672566
"Winter",540002100,162.937956424268,-20.9966316379431
"Winter",540002300,163.490087740729,-20.5774641229645
"Winter",540011500,164.653700405056,-21.1071214191596
"Winter",367659170,202.815164697537,20.9261171946002
"Winter",416002067,122.110156202256,24.2827401395798
"Winter",431602029,147.909301620894,31.3035433601077
"Winter",540004000,161.482752030578,-21.0462180055969
"Winter",367387110,208.226999305964,22.0726694896641
"Winter",367128410,202.194139501326,21.0826967945054
"Winter",367433150,201.074377736025,19.9251893425793
"Winter",224154000,195.464859726498,-31.1561489688185
"Winter",367479450,202.315588761338,23.6585707007181
"Winter",367045610,202.491380685651,26.5222977213408
"Winter",367442170,203.001865240452,22.5454541862969
"Winter",431200503,145.543977907391,21.9134690657054
"Winter",576595000,215.613682938849,2.98988658297855
"Winter",431500120,158.224038960574,28.5753637453693
"Winter",416002900,193.042025215084,32.5070386145125
"Winter",416091600,181.681212304253,29.8981135222365
"Winter",431701780,174.119215467601,28.7711612080934
"Winter",432761000,148.943412853479,34.6826703974399
"Winter",431702000,161.829497880379,20.7801952687416
"Winter",431702040,148.503847345114,35.108372747135
"Winter",432776000,148.835449008516,35.1284509795009
"Winter",367707290,205.881229468305,27.6143487216033
"Winter",431600065,143.252375103871,31.6771552629416
"Winter",431602316,152.574930745773,33.3022615287919
"Winter",431501883,150.915356217274,32.5922118791982
"Winter",432984000,155.256113397321,-6.01587894274256
"Winter",412331029,201.062910148826,0.909151486798632
"Winter",412440029,194.85412615429,3.72472498682704
"Winter",412679240,193.267506850635,3.68488177302991
"Winter",412695620,199.267787391804,-1.45095655430016
"Winter",416000179,214.282354844691,-0.061654404948067
"Winter",416004299,166.368883359466,-4.11611902651851
"Winter",416097500,196.42322327062,0.250590721872968
"Winter",416168600,212.896227701122,-4.87658046971228
"Winter",440647000,181.989792128206,6.80806045108694
"Winter",577308000,192.737218394107,5.80266147614811
"Winter",412676430,193.832554431277,7.48785516490151
"Winter",412677470,193.530670287404,1.89938882799104
"Winter",416127800,187.795872764825,-5.87636436373109
"Winter",416217900,155.972458122869,4.86841689000097
"Winter",440944000,178.770810417434,9.44994764819588
"Winter",441812000,210.11109944381,-4.99290753213018
"Winter",520243000,180.638060018986,-5.65074547492277
"Winter",576847000,211.882010204847,-6.57996970435957
"Winter",416230800,182.233251452921,11.5222702081701
"Winter",440590000,177.331452974974,3.17233023560714
"Winter",416052600,208.171223758645,-3.22268110706938
"Winter",440239000,179.117975039926,4.01295970056693
"Winter",412209076,223.868958452734,-1.77009956972875
"Winter",416004453,164.478275425262,-8.44843768850283
"Winter",441201562,217.327489305536,-1.66900068380961
"Winter",412699530,167.94244064057,7.44637318028106
"Winter",412371192,221.350285420275,-7.77242793561528
"Winter",412699540,165.485153040178,8.50495091164096
"Winter",412993000,182.229055471604,8.01782764337378
"Winter",416002514,133.839432756269,5.41911129386536
"Winter",416298190,167.963366386725,4.4839906910857
"Winter",510041000,153.544179398864,7.76285230651476
"Winter",412328725,173.735229096175,-6.37216492560469
"Winter",431853000,234.111471440721,-6.91953468594338
"Winter",412460084,155.718520832779,7.93964941902204
"Winter",538060013,168.66399186673,8.8392318222208
"Winter",412329461,195.697806470717,-9.72968862014151
"Winter",412696740,221.981479258276,-3.37487704239881
"Winter",412695170,167.636902529463,7.63500318839895
"Winter",416353000,223.110474216762,-9.0100999247329
"Winter",431680380,145.734064448298,9.39878625992698
"Winter",412205130,221.56005391237,0.915313793822417
"Winter",413501950,174.236419107884,-10.1621874911721
"Winter",412326798,229.39289532892,-15.7179517797786
"Winter",413223000,184.92481563774,12.3725648346898
"Winter",412460001,223.339811061773,-5.34455798074836
"Winter",412460029,230.464546144067,-10.179045818244
"Winter",412460043,231.165059240845,-9.54838952127582
"Winter",440733000,210.419027101023,0.641990906020842
"Winter",440787000,240.417318616683,-10.5545539112867
"Winter",440992000,215.466151328142,-4.87063774913736
"Winter",440900000,214.233199020534,-2.94252099951913
"Winter",412420911,227.888488726431,-14.0839690434681
"Winter",416004339,141.115660444144,12.4760761168993
"Winter",367114110,202.33262247441,23.9895578762191
"Winter",416002922,149.597280176104,11.5370673841262
"Winter",369060000,191.152537769584,-14.5556348135958
"Winter",503586100,178.719360857328,-18.2076545419957
"Winter",412460286,229.955296574831,-14.7522894895243
"Winter",540004200,162.024920901321,-21.3702306138306
"Winter",503798600,156.173642606952,-24.9115196605764
"Winter",224342000,262.82697109299,-17.3732174191761
"Winter",431000582,148.205265328163,26.0807392862402
"Winter",431000775,153.381751368681,27.6616776025322
"Winter",431600850,138.394825238539,19.5538476556634
"Winter",416000718,121.731729795422,24.4898217541017
"Winter",431602346,147.362183557899,29.0340187463386
"Winter",367341510,204.913442798324,25.1056298207447
"Winter",576679000,192.274089628645,29.7201482847869
"Winter",416111500,190.736493615676,32.8131517853355
"Winter",416242800,203.311918892537,23.5097011269855
"Winter",416079500,158.964716293746,2.05573666092943
"Winter",416127500,182.72338432992,-4.3196139661656
"Winter",416214900,189.798515194027,1.73099843744654
"Winter",412302021,202.236458039623,1.40602248274839
"Winter",412371198,171.173766074146,-2.64220337944348
"Winter",412500156,175.853181460232,-7.58239847001912
"Winter",412685220,214.797522793794,-5.09448577978087
"Winter",416002195,158.217302133979,1.70607273518746
"Winter",440339000,179.387591473962,9.88173714042417
"Winter",440919000,179.031292397018,9.67290783546053
"Winter",455360000,180.311960731512,7.6194580188343
"Winter",412329426,155.297245996117,-9.53491855870986
"Winter",416122800,196.10997480528,0.496097005502597
"Winter",431659000,147.887326981914,35.3963514193873
"Winter",431600740,144.925685899596,34.4409280364254
"Winter",412420434,205.671012899867,-15.1655347949326
"Winter",412420436,182.378393554803,-14.6839650028984
"Winter",412420896,230.309622990335,-15.9973464814771
"Winter",416237700,181.901016698553,-5.35650324849594
"Winter",529278000,189.077223701323,-14.8513488945329
"Winter",576394000,189.162283298168,-13.4922360662513
"Winter",520223000,170.700399504763,-18.0391328615501
"Winter",412460289,228.105798802274,-14.1854983973839
